,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast_size,genre_span,running_time,metscore,rotten_tomatoes,other_wins,other_noms,precount_wins,precount_noms,win,nom,mystery,sci-fi,biography,comedy,news,talk-show,horror,documentary,thriller,short,crime,sport,war,animation,fantasy,musical,action,drama,history,western,game-show,romance,reality-tv,family,music,adventure,film-noir
4911,tt0044621,flat top,1952,387,6.0,,,2.0,2.0,85.0,6.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4912,tt0045793,from here to eternity,1953,40267,7.6,2.5,30.5,5.0,2.0,118.0,8.5,9.2,14.0,7.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4913,tt0046247,the robe,1953,8487,6.7,4.1,36.0,4.0,2.0,135.0,6.7,3.3,3.0,4.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4914,tt0046250,roman holiday,1953,119216,8.0,1.5,12.0,2.0,2.0,118.0,7.8,9.8,7.0,15.0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4915,tt0046303,shane,1953,34399,7.6,1.5,20.0,5.0,2.0,118.0,8.0,9.7,4.0,10.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4916,tt0046000,lili,1953,2944,7.4,1.35,5.39,4.0,4.0,81.0,7.4,10.0,6.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4917,tt0046359,stalag 17,1953,48468,8.0,1.66,10.0,3.0,3.0,120.0,8.4,9.7,1.0,5.0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4918,tt0046085,mogambo,1953,6981,6.7,3.1,8.3,3.0,3.0,115.0,6.7,8.3,2.0,2.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4919,tt0046094,the moon is blue,1953,1949,6.7,0.4,3.5,3.0,2.0,99.0,6.7,3.8,1.0,3.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4920,tt0045883,hondo,1953,8667,7.1,3.0,4.1,6.0,3.0,84.0,7.1,8.6,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4921,tt0046446,torch song,1953,970,5.3,,4.87,4.0,3.0,120.0,5.3,5.3,1.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4922,tt0046187,pickup on south street,1953,11630,7.7,0.78,1.9,3.0,4.0,80.0,7.7,9.1,1.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4923,tt0045659,the cruel sea,1953,3664,7.6,,,5.0,2.0,126.0,7.6,7.6,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4924,tt0045592,call me madam,1953,1042,7.0,2.46,2.85,4.0,3.0,114.0,7.0,8.0,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4925,tt0045464,"the 5,000 fingers of dr. t.",1953,3502,6.8,2.75,,4.0,2.0,92.0,6.8,8.1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
4926,tt0045537,the band wagon,1953,9154,7.5,2.87,3.5,5.0,3.0,111.0,9.3,10.0,2.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4927,tt0045591,calamity jane,1953,7875,7.3,,,3.0,3.0,101.0,7.3,7.1,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4928,tt0045963,kiss me kate,1953,5234,7.1,1.98,3.12,3.0,3.0,109.0,7.1,9.1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4929,tt0046076,miss sadie thompson,1953,1259,6.0,,2.9,6.0,4.0,91.0,6.0,6.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4930,tt0045589,the caddy,1953,1658,6.5,1.86,3.5,4.0,2.0,95.0,6.5,8.3,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4931,tt0045966,knights of the round table,1953,2965,6.3,2.6,8.1,3.0,4.0,115.0,6.3,6.7,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
4932,tt0046080,the mississippi gambler,1953,542,6.8,,5.0,3.0,2.0,99.0,6.8,6.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4933,tt0046534,the war of the worlds,1953,30241,7.1,2.0,2.0,2.0,4.0,85.0,7.8,7.1,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4934,tt0046204,the president's lady,1953,599,7.0,1.48,1.35,2.0,2.0,97.0,7.0,7.0,0.0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4935,tt0046374,the story of three loves,1953,926,6.9,2.5,3.17,8.0,3.0,122.0,6.9,6.9,0.0,1.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4936,tt0046564,young bess,1953,1216,6.7,2.42,4.09,4.0,3.0,112.0,6.7,6.7,1.0,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4937,tt0045494,all the brothers were valiant,1953,758,6.3,1.82,4.63,6.0,4.0,95.0,6.3,6.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4938,tt0045551,beneath the 12-mile reef,1953,976,5.8,1.56,3.6,3.0,2.0,102.0,5.8,5.8,0.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,tt0045706,dream wife,1953,1594,6.1,1.56,1.89,5.0,2.0,100.0,6.1,6.1,0.0,0.0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4940,tt0045891,how to marry a millionaire,1953,19196,6.9,1.87,8.0,4.0,3.0,95.0,6.9,8.4,0.0,2.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4941,tt0045656,crazylegs,1953,42,5.6,,,3.0,3.0,87.0,5.6,5.6,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4942,tt0047296,on the waterfront,1954,132030,8.1,0.91,9.6,6.0,3.0,108.0,9.1,9.8,21.0,9.0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4943,tt0046816,the caine mutiny,1954,23055,7.7,2.0,21.8,5.0,1.0,124.0,6.3,9.2,0.0,6.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4944,tt0046874,the country girl,1954,4963,7.3,,6.5,3.0,2.0,104.0,7.3,8.6,5.0,11.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4945,tt0047472,seven brides for seven brothers,1954,19797,7.4,2.54,9.4,15.0,4.0,102.0,7.5,8.8,4.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
4946,tt0047580,three coins in the fountain,1954,2823,6.3,1.7,5.0,6.0,3.0,102.0,6.3,6.0,0.0,3.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4947,tt0047086,the high and the mighty,1954,5090,6.8,1.47,8.5,5.0,4.0,147.0,6.8,2.5,2.0,6.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4948,tt0047396,rear window,1954,410437,8.4,1.0,36.8,5.0,2.0,112.0,10.0,10.0,6.0,9.0,1,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,tt0046828,carmen jones,1954,4148,6.8,0.8,9.8,3.0,3.0,105.0,6.5,7.6,5.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4950,tt0047203,magnificent obsession,1954,5343,7.1,,5.2,5.0,2.0,108.0,7.1,8.6,1.0,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4951,tt0046754,the barefoot contessa,1954,8945,7.0,,3.3,3.0,3.0,130.0,7.0,10.0,1.0,4.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4952,tt0046963,executive suite,1954,3194,7.4,1.38,3.58,5.0,1.0,104.0,7.4,10.0,3.0,5.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,tt0046808,broken lance,1954,3111,6.9,1.69,3.8,5.0,2.0,96.0,6.9,8.9,1.0,1.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4954,tt0047494,the silver chalice,1954,1302,4.6,4.5,3.2,4.0,4.0,135.0,4.6,1.3,1.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4955,tt0047030,the glenn miller story,1954,7413,7.3,,7.0,2.0,2.0,115.0,7.3,8.8,0.0,6.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4956,tt0047574,there's no business like show business,1954,5068,6.5,4.34,5.1,6.0,3.0,117.0,6.5,6.7,0.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4957,tt0047673,white christmas,1954,28933,7.6,2.0,30.0,5.0,3.0,120.0,7.6,7.7,0.0,0.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4958,tt0047550,susan slept here,1954,1332,6.5,,2.25,2.0,3.0,98.0,6.5,5.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4959,tt0046807,brigadoon,1954,6813,6.9,3.02,2.25,3.0,3.0,108.0,6.9,8.5,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4960,tt0046672,"20,000 leagues under the sea",1954,26637,7.2,5.0,28.2,4.0,3.0,127.0,8.3,8.9,2.0,3.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
4961,tt0046903,désirée,1954,2245,6.4,2.72,9.0,5.0,3.0,110.0,6.4,6.4,0.0,0.0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4962,tt0047400,red garters,1954,258,6.2,,,1.0,1.0,91.0,6.2,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4963,tt0047424,rogue cop,1954,722,6.8,0.69,2.51,3.0,3.0,92.0,6.8,6.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
4964,tt0046949,the egyptian,1954,3278,6.6,3.9,4.25,7.0,3.0,136.0,6.6,6.6,1.0,0.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4965,tt0047123,it should happen to you,1954,2988,7.2,,,4.0,2.0,87.0,7.2,10.0,0.0,1.0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4966,tt0047073,hell and high water,1954,1374,6.2,1.87,2.7,3.0,4.0,103.0,6.2,6.2,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4967,tt0047573,them!,1954,18415,7.2,,2.2,4.0,3.0,94.0,7.2,10.0,1.0,2.0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,tt0048356,marty,1955,19643,7.7,0.35,2.0,8.0,2.0,90.0,7.7,10.0,15.0,6.0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4969,tt0048316,love is a many-splendored thing,1955,4095,6.5,1.78,4.0,2.0,3.0,102.0,6.5,5.0,2.0,6.0,2,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4970,tt0048380,mister roberts,1955,14479,7.7,2.3,21.2,4.0,2.0,126.0,7.7,9.2,2.0,5.0,4,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4971,tt0048563,the rose tattoo,1955,3114,7.2,,4.2,2.0,4.0,117.0,7.2,8.0,7.0,7.0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4972,tt0047849,bad day at black rock,1955,17840,7.7,0.0,3.79,7.0,4.0,81.0,7.7,9.7,4.0,5.0,1,2,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4973,tt0048028,east of eden,1955,37559,7.9,,5.0,3.0,1.0,117.0,7.2,8.6,12.0,10.0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,tt0048673,summertime,1955,7044,7.2,,2.0,4.0,2.0,100.0,7.2,9.4,2.0,3.0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4975,tt0048317,love me or leave me,1955,3244,7.2,2.76,5.6,3.0,4.0,122.0,7.2,6.7,1.0,6.0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4976,tt0048347,the man with the golden arm,1955,8711,7.5,1.0,4.35,5.0,2.0,119.0,7.5,8.6,0.0,5.0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
4977,tt0048191,i'll cry tomorrow,1955,1547,7.4,2.15,7.73,5.0,3.0,119.0,7.4,7.4,2.0,5.0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4978,tt0048210,interrupted melody,1955,799,6.9,2.37,4.03,4.0,3.0,106.0,6.9,6.9,0.0,3.0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4979,tt0048545,rebel without a cause,1955,77655,7.7,1.5,4.5,7.0,1.0,111.0,8.7,9.6,3.0,4.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,tt0048484,pete kelly's blues,1955,960,6.5,2.0,5.0,2.0,3.0,95.0,6.5,6.5,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4981,tt0047885,blackboard jungle,1955,7567,7.4,1.17,8.14,5.0,3.0,101.0,6.7,7.6,1.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4982,tt0047860,battle cry,1955,1968,6.5,,8.0,4.0,2.0,149.0,6.5,6.5,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4983,tt0048445,oklahoma!,1955,10548,7.0,6.8,7.1,8.0,3.0,145.0,7.0,8.8,1.0,4.0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
4984,tt0047969,daddy long legs,1955,3123,6.7,2.6,2.5,5.0,3.0,126.0,6.7,6.7,0.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4985,tt0048140,guys and dolls,1955,14327,7.2,5.5,20.0,4.0,3.0,150.0,7.2,9.1,2.0,3.0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4986,tt0048216,it's always fair weather,1955,2691,7.0,2.77,2.37,6.0,3.0,102.0,7.0,10.0,0.0,1.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4987,tt0048705,the tender trap,1955,2074,6.4,1.27,4.5,4.0,3.0,111.0,6.4,6.7,0.0,1.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4988,tt0048762,unchained,1955,99,7.1,100.0,425.4,10.0,3.0,165.0,7.1,7.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4989,tt0048432,not as a stranger,1955,1495,6.8,1.5,6.2,3.0,2.0,135.0,5.5,1.3,2.0,1.0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
4990,tt0048728,to catch a thief,1955,57924,7.4,2.5,4.5,6.0,3.0,106.0,7.4,9.6,0.0,5.0,1,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4991,tt0048527,queen bee,1955,1526,6.6,,,4.0,2.0,95.0,6.6,6.6,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4992,tt0048337,a man called peter,1955,807,7.2,1.74,4.5,2.0,2.0,119.0,7.2,7.2,2.0,1.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4993,tt0046889,the dam busters,1955,8924,7.4,,0.55,2.0,3.0,124.0,7.4,10.0,0.0,3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4994,tt0048538,the rains of ranchipur,1955,727,5.9,2.9,2.6,5.0,4.0,104.0,5.9,5.9,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4995,tt0049233,friendly persuasion,1956,5947,7.4,3.0,8.0,9.0,3.0,137.0,7.4,8.8,5.0,4.0,5,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4996,tt0049261,giant,1956,31918,7.6,5.4,39.0,9.0,2.0,201.0,8.4,9.5,6.0,15.0,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4997,tt0049408,the king and i,1956,22508,7.4,25.0,12.0,4.0,5.0,89.0,7.2,9.6,5.0,12.0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4998,tt0049833,the ten commandments,1956,58846,7.8,13.0,122.7,7.0,3.0,220.0,7.8,9.4,8.0,10.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4999,tt0049456,lust for life,1956,9502,7.4,3.23,2.69,3.0,2.0,122.0,7.4,10.0,3.0,6.0,1,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,tt0048973,baby doll,1956,6170,7.5,,2.3,3.0,2.0,114.0,7.5,9.4,3.0,9.0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,tt0049038,bus stop,1956,9868,6.6,2.2,7.27,5.0,3.0,96.0,6.6,7.9,1.0,6.0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5002,tt0049022,the bold and the brave,1956,121,6.0,,1.4,6.0,2.0,87.0,6.0,6.0,0.0,0.0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5003,tt0049966,written on the wind,1956,9277,7.4,,4.3,4.0,1.0,99.0,7.4,8.1,0.0,3.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,tt0049004,between heaven and hell,1956,1034,6.6,1.52,2.0,3.0,2.0,94.0,6.6,6.6,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5005,tt0049002,the best things in life are free,1956,259,6.1,1.16,2.7,4.0,2.0,104.0,6.1,6.1,0.0,0.0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5006,tt0049170,the eddy duchin story,1956,1503,6.9,,5.3,5.0,3.0,123.0,6.9,6.9,1.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5007,tt0049314,high society,1956,12679,7.0,2.76,8.26,3.0,3.0,111.0,7.0,8.2,0.0,1.0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5008,tt0049490,meet me in las vegas,1956,537,6.1,2.5,3.71,4.0,3.0,112.0,6.1,6.1,0.0,2.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5009,tt0049470,the man who knew too much,1956,53202,7.5,1.2,11.3,7.0,2.0,120.0,7.8,9.1,1.0,4.0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5010,tt0049778,somebody up there likes me,1956,6530,7.5,1.92,3.36,3.0,2.0,114.0,7.5,8.3,2.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5011,tt0049640,the proud and profane,1956,353,6.2,,3.9,6.0,3.0,111.0,6.2,6.2,0.0,0.0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5012,tt0049777,the solid gold cadillac,1956,1211,7.6,,2.4,2.0,3.0,99.0,7.6,10.0,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5013,tt0049831,teenage rebel,1956,245,6.2,0.98,1.75,1.0,1.0,94.0,6.2,6.2,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,tt0049291,the harder they fall,1956,6454,7.5,,1.35,3.0,2.0,109.0,7.5,10.0,0.0,1.0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
5015,tt0049791,stagecoach to fury,1956,58,5.8,0.12,,2.0,1.0,76.0,5.8,5.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,tt0049635,the power and the prize,1956,240,6.2,1.46,1.07,1.0,1.0,98.0,6.2,6.2,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,tt0049223,forbidden planet,1956,42634,7.6,1.97,2.77,3.0,3.0,98.0,7.6,9.8,1.0,2.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5018,tt0050083,12 angry men,1957,621855,8.9,0.34,2.0,5.0,1.0,96.0,9.6,10.0,16.0,9.0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,tt0050839,peyton place,1957,4857,7.2,2.2,25.6,8.0,2.0,162.0,7.2,6.5,2.0,8.0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5020,tt0050933,sayonara,1957,5536,7.1,,26.3,8.0,2.0,147.0,7.1,10.0,4.0,18.0,1,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5021,tt0051201,witness for the prosecution,1957,96906,8.4,3.0,9.0,4.0,2.0,116.0,8.4,10.0,3.0,9.0,1,7,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
5022,tt0050487,a hatful of rain,1957,920,7.2,1.82,1.5,3.0,1.0,109.0,7.2,7.2,6.0,9.0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
