,title,year,imdbID,precount_wins,precount_noms
4546,strictly business,1991,tt0102996,0,0
4547,suburban commando,1991,tt0103003,0,0
4548,the super,1991,tt0103007,1,3
4549,switch,1991,tt0103016,0,2
4550,the taking of beverly hills,1991,tt0105526,0,0
4551,talent for the game,1991,tt0103036,0,2
4552,talkin' dirty after dark,1991,tt0103039,0,0
4553,teenage mutant ninja turtles ii the secret of the ooze,1991,tt0103060,0,0
4554,teenage mutant ninja turtles,1991,tt0103060,0,0
4555,terminator 2 judgment day,1991,tt0103064,0,0
4557,thelma & louise,1991,tt0103074,1,1
4558,there's nothing out there,1991,tt0103077,0,0
4559,together alone,1991,tt0105611,0,0
4560,toy soldiers,1991,tt0103112,0,0
4561,triple bogey on a par five hole,1991,tt0103121,0,0
4562,true colors,1991,tt0103125,0,1
4563,true identity,1991,tt0103128,0,0
4565,victim of love,1991,tt0103205,0,0
4566,what about bob?,1991,tt0103241,4,1
4567,white fang,1991,tt0103247,0,2
4568,whore,1991,tt0103253,0,1
4569,wild hearts can't be broken,1991,tt0103262,1,0
4570,year of the gun,1991,tt0103303,0,0
4571,afraid of the dark,1991,tt0101276,1,0
4572,american friends,1991,tt0101324,0,0
4573,the ballad of the sad café,1991,tt0101404,2,5
4574,blonde fist,1991,tt0101473,0,1
4575,buddy's song,1991,tt0099184,0,0
4576,close my eyes,1991,tt0101595,0,0
4577,edward ii,1991,tt0101798,0,0
4579,howling vi the freaks,1991,tt0102067,0,0
4580,impromptu,1991,tt0102103,0,0
4581,let him have it,1991,tt0102288,0,2
4582,london kills me,1991,tt0102328,0,2
4584,prospero's books,1991,tt0102722,1,1
4585,robin hood,1991,tt0102797,0,0
4586,rock-a-doodle,1991,tt0102802,0,0
4587,where angels fear to tread,1991,tt0103243,0,0
4588,young soul rebels,1991,tt0103312,0,0
4589,1492 conquest of paradise,1992,tt0103594,0,5
4590,1991 the year punk broke,1992,tt0103595,0,0
4591,3 ninjas,1992,tt0103596,0,0
4592,aladdin,1992,tt0103639,0,3
4593,alien 3,1992,tt0349773,0,0
4594,american me,1992,tt0103671,0,1
4595,article 99,1992,tt0101371,0,0
4596,the babe,1992,tt0103747,0,1
4597,bad lieutenant,1992,tt0103759,0,1
4598,basic instinct,1992,tt0103772,1,0
4599,batman returns,1992,tt0103776,1,2
4600,beauty and the beast,1992,tt0791071,0,0
4601,bébé's kids,1992,tt0103783,0,0
4602,beethoven,1992,tt0103786,0,0
4603,blame it on the bellboy,1992,tt0103827,0,1
4605,bob roberts,1992,tt0103850,0,0
4606,the bodyguard,1992,tt0103855,1,3
4607,boomerang,1992,tt0103859,0,0
4608,brain donors,1992,tt0103872,0,0
4609,bram stoker's dracula,1992,tt0103874,4,4
4610,buffy the vampire slayer,1992,tt0103893,0,0
4611,candyman,1992,tt0103919,0,0
4612,captain ron,1992,tt0103924,0,0
4613,chain of desire,1992,tt0103936,0,0
4614,chaplin,1992,tt0103939,2,0
4615,child of rage,1992,tt0103955,0,0
4616,children of the corn ii the final sacrifice,1992,tt0106557,0,0
4617,christopher columbus the discovery,1992,tt0103962,3,6
4618,claire of the moon,1992,tt0103977,0,0
4619,class act,1992,tt0103978,0,0
4620,consenting adults,1992,tt0104006,1,3
4621,cool world,1992,tt0104009,0,0
4622,crisscross,1992,tt0104027,1,1
4623,crossing the bridge,1992,tt0104030,0,0
4624,cruel doubt,1992,tt0104031,0,0
4625,the cutting edge,1992,tt0104040,0,0
4626,death becomes her,1992,tt0104070,3,9
4627,deep cover,1992,tt0104073,0,0
4628,diggstown,1992,tt0104107,1,2
4629,the distinguished gentleman,1992,tt0104114,0,0
4630,dr. giggles,1992,tt0104139,0,0
4631,encino man,1992,tt0104187,0,0
4632,equinox,1992,tt0104201,0,0
4633,falling from grace,1992,tt0104225,0,1
4634,far and away,1992,tt0104231,0,1
4635,ferngully the last rainforest,1992,tt0104254,0,0
4636,a few good men,1992,tt0104257,2,8
4637,fifty/fifty,1992,tt0106902,0,0
4638,final analysis,1992,tt0104265,0,1
4639,folks!,1992,tt0104283,1,0
4640,forever young,1992,tt0104291,0,0
4641,four eyes and six guns,1992,tt0104293,0,0
4642,freejack,1992,tt0104299,1,0
4643,frozen assets,1992,tt0104309,0,0
4644,gas food lodging,1992,tt0104321,0,0
4645,gladiator,1992,tt0104346,0,0
4646,glengarry glen ross,1992,tt0104348,2,15
4647,the gun in betty lou's handbag,1992,tt0104376,0,1
4648,the hand that rocks the cradle,1992,tt0104389,0,0
4649,hero,1992,tt0104412,5,8
4651,hoffa,1992,tt0104427,2,8
4652,home alone 2 lost in new york,1992,tt0104431,1,1
4653,home alone,1992,tt0104431,1,1
4654,"honey, i blew up the kid",1992,tt0104437,0,0
4656,honeymoon in vegas,1992,tt0104438,0,1
4657,housesitter,1992,tt0104452,1,2
4658,husbands and wives,1992,tt0104466,3,13
4659,in the soup,1992,tt0104503,0,1
4660,innocent blood,1992,tt0104511,0,0
4662,jennifer 8,1992,tt0104549,0,0
4663,juice,1992,tt0104573,0,0
4664,just another girl on the i.r.t.,1992,tt0104575,0,0
4665,knight moves,1992,tt0104627,0,0
4666,kuffs,1992,tt0104647,0,1
4667,ladybugs,1992,tt0104670,0,0
4668,the last of the mohicans,1992,tt0104691,1,2
4669,the lawnmower man,1992,tt0104692,0,0
4670,a league of their own,1992,tt0104694,1,2
4671,leap of faith,1992,tt0104695,0,2
4672,leaving normal,1992,tt0104697,0,1
4673,lethal weapon 3,1992,tt0104714,1,1
4674,light sleeper,1992,tt0102307,0,3
4675,live wire,1992,tt0104743,0,0
4676,lorenzo's oil,1992,tt0104756,2,4
4677,love crimes,1992,tt0102340,0,0
4678,love field,1992,tt0104765,0,2
4679,love potion no. 9,1992,tt0102343,0,0
4680,mac,1992,tt0104783,0,0
4681,mad at the moon,1992,tt0104787,0,0
4682,malcolm x,1992,tt0104797,1,2
4683,the mambo kings,1992,tt0104802,0,0
4684,man bites dog,1992,tt0103905,0,0
4685,man trouble,1992,tt0104804,2,7
4686,meatballs 4,1992,tt0104837,0,0
4687,medicine man,1992,tt0104839,2,1
4688,medusa dare to be truthful,1992,tt0104843,0,0
4689,memoirs of an invisible man,1992,tt0104850,1,0
4690,"me, myself & i",1992,tt0104835,0,2
4691,a midnight clear,1992,tt0102443,0,0
4692,the mighty ducks,1992,tt0104868,0,0
4693,miracle beach,1992,tt0104879,0,0
4694,mistress,1992,tt0104892,0,2
4695,mo' money,1992,tt0104897,0,0
4696,mom and dad save the world,1992,tt0104905,0,1
4697,monster in a box,1992,tt0102467,0,0
4701,the muppet christmas carol,1992,tt0104940,1,3
4702,my cousin vinny,1992,tt0104952,1,1
4703,my new gun,1992,tt0104954,0,1
4704,nemesis,1992,tt0107668,0,0
4705,newsies,1992,tt0104990,0,0
4706,night and the city,1992,tt0105001,3,8
4707,nitrate kisses,1992,tt0107693,0,0
4708,noises off,1992,tt0105017,1,6
4709,o pioneers!,1992,tt0105038,1,3
4710,of mice and men,1992,tt0105046,2,1
4711,"oh, what a night",1992,tt0105048,0,1
4712,once upon a crime,1992,tt0101625,0,1
4713,one false move,1992,tt0102592,0,0
4714,only you,1992,tt0105059,0,0
4715,out on a limb,1992,tt0105078,0,1
4716,passed away,1992,tt0105103,0,3
4717,passenger 57,1992,tt0105104,0,0
4718,passion fish,1992,tt0105107,0,1
4719,patriot games,1992,tt0105112,0,2
4721,pets or meat the return to flint,1992,tt0105134,0,0
4723,pinocchio,1992,tt0818692,0,0
4724,the playboys,1992,tt0105150,0,4
4725,the player,1992,tt0105151,1,3
4726,poison ivy,1992,tt0105156,0,0
4728,the power of one,1992,tt0105159,1,0
4729,praying with anger,1992,tt0105162,0,0
4730,prelude to a kiss,1992,tt0105165,1,1
4731,primary motive,1992,tt0105173,0,1
4732,prison planet,1992,tt0140471,0,0
4733,a private matter,1992,tt0105176,2,4
4735,the public eye,1992,tt0105187,1,1
4736,pure country,1992,tt0105191,0,1
4737,quicksand no escape,1992,tt0105205,0,0
4738,radio flyer,1992,tt0105211,0,1
4739,rain without thunder,1992,tt0105215,0,0
4740,raising cain,1992,tt0105217,0,2
4741,rapid fire,1992,tt0105219,0,0
4743,reservoir dogs,1992,tt0105236,0,1
4745,revenge of the nerds iii the next generation,1992,tt0105251,0,0
4746,a river runs through it,1992,tt0105265,1,1
4747,roadside prophets,1992,tt0105267,0,0
4750,ruby,1992,tt0105291,0,1
4751,samantha,1992,tt0328263,0,0
4752,samurai vampire bikers from hell,1992,tt0105310,0,0
4753,scent of a woman,1992,tt0105323,2,7
4754,school ties,1992,tt0105327,0,0
4756,the setting sun,1992,tt0191428,0,0
4758,shining through,1992,tt0105391,1,1
4760,sidekicks,1992,tt0105402,0,1
4762,simple men,1992,tt0105411,0,0
4763,sinatra,1992,tt0105413,1,0
4764,sinbad,1992,tt0249960,0,0
4765,single white female,1992,tt0105414,0,1
4766,singles,1992,tt0105415,0,0
4767,sister act,1992,tt0105417,3,4
4768,sleepwalkers,1992,tt0105428,0,0
4769,sneakers,1992,tt0105435,2,4
4770,society,1992,tt1197619,0,0
4771,south central,1992,tt0105450,0,0
4772,the spirit of christmas,1992,tt0144618,0,0
4773,star time,1992,tt0105464,0,0
4774,stay tuned,1992,tt0105466,0,0
4775,stop! or my mom will shoot,1992,tt0105477,0,1
4776,stormy weathers,1992,tt0105478,0,0
4777,storyville,1992,tt0105480,2,1
4778,straight talk,1992,tt0105481,0,1
4779,a stranger among us,1992,tt0105483,0,5
4780,swoon,1992,tt0105508,0,0
4781,that night,1992,tt0105572,0,1
4782,there goes the neighborhood,1992,tt0105573,0,0
4783,this is my life,1992,tt0105577,0,2
4784,the three musketeers,1992,tt0831399,0,0
4785,thumbelina,1992,tt0135000,0,0
4786,thunderheart,1992,tt0105585,0,3
4787,tiny toon adventures how i spent my vacation,1992,tt0105598,0,0
4788,to grandmother's house we go,1992,tt0105606,0,0
4789,tom and jerry the movie,1992,tt0105616,0,0
4791,toys,1992,tt0105629,1,8
4792,traces of red,1992,tt0105631,0,1
4793,trespass,1992,tt0105636,0,1
4794,the tune,1992,tt0105654,0,0
4795,the turning,1992,tt0105660,0,1
4796,twin peaks fire walk with me,1992,tt0105665,0,2
4797,under siege,1992,tt0105690,0,0
4798,unforgiven,1992,tt0105695,1,7
4799,universal soldier,1992,tt0105698,0,0
4800,unlawful entry,1992,tt0105699,0,0
4801,used people,1992,tt0105706,1,4
4802,visions of light,1992,tt0105764,0,0
4803,the waterdance,1992,tt0105789,0,0
4804,waxwork ii lost in time,1992,tt0105792,0,0
4805,wayne's world,1992,tt0105793,0,0
4806,where the day takes you,1992,tt0105810,0,0
4807,whispers in the dark,1992,tt0105811,0,2
4808,white men can't jump,1992,tt0105812,0,1
4809,white sands,1992,tt0105813,0,2
4811,wind,1992,tt0105824,1,0
4812,the witness,1992,tt1787924,0,0
4814,zebrahead,1992,tt0105885,0,0
4815,zipperface,1992,tt0105898,0,0
4816,as you like it,1992,tt0103723,0,1
4817,bad company,1992,tt0295872,0,0
4818,bitter moon,1992,tt0104779,0,3
4819,the bridge,1992,tt0103881,0,0
4820,carry on columbus,1992,tt0103927,0,0
4821,city of joy,1992,tt0103976,0,4
4822,the crying game,1992,tt0104036,0,0
4823,damage,1992,tt0104237,1,3
4826,freddie as f.r.o.7,1992,tt0104298,1,1
4827,howards end,1992,tt0104454,2,4
4828,into the west,1992,tt0104522,0,2
4829,just like a woman,1992,tt0104576,0,1
4830,the long day closes,1992,tt0104753,0,0
4831,orlando,1992,tt0107756,0,0
4832,peter's friends,1992,tt0105130,0,2
4833,the pleasure principle,1992,tt0102680,0,1
4834,prague,1992,tt0105160,0,0
4835,the railway station man,1992,tt0105214,1,1
4836,split second,1992,tt0105459,0,1
4837,utz,1992,tt0105712,2,0
4838,waterland,1992,tt0105790,1,0
4839,acting on impulse,1993,tt0106216,0,0
4840,addams family values,1993,tt0106220,1,3
4842,the adventures of huck finn,1993,tt0106223,2,1
4843,the age of innocence,1993,tt0106226,1,6
4845,airborne,1993,tt0106233,0,0
4846,alive,1993,tt0106246,1,0
4847,amos & andrew,1993,tt0106266,0,1
4848,another stakeout,1993,tt0106292,1,0
4849,stakeout,1993,tt0106292,1,0
4850,arizona dream,1993,tt0106307,1,2
4852,aspen extreme,1993,tt0106315,0,0
4853,the ballad of little jo,1993,tt0106350,0,0
4854,bank robber,1993,tt0106353,0,0
4855,batman mask of the phantasm,1993,tt0106364,0,0
4856,beethoven's 2nd,1993,tt0106375,0,0
4857,beethoven,1993,tt6943546,0,0
4858,benny & joon,1993,tt0106387,0,0
4860,the beverly hillbillies,1993,tt0106400,1,0
4861,blood in blood out,1993,tt0106469,0,0
4862,"bodies, rest & motion",1993,tt0106447,0,0
4864,body snatchers,1993,tt0106452,0,1
4865,boiling point,1993,tt0106455,0,1
4866,bopha!,1993,tt0106464,0,3
4867,born yesterday,1993,tt0106466,0,1
4868,boxing helena,1993,tt0106471,0,0
4869,a bronx tale,1993,tt0106489,2,4
4870,cb4,1993,tt0106500,0,0
4871,calendar girl,1993,tt0106505,0,0
4872,cannibal! the musical,1993,tt0115819,0,0
4873,carlito's way,1993,tt0106519,1,7
4874,the cemetery club,1993,tt0106536,2,8
4875,cliffhanger,1993,tt0106582,0,3
4876,coneheads,1993,tt0106598,0,1
4877,cool runnings,1993,tt0106611,0,0
4879,the crush,1993,tt0106627,0,0
4881,dangerous game,1993,tt0106660,0,1
4882,a dangerous woman,1993,tt0106661,0,3
4883,the dark half,1993,tt0106664,1,2
4884,dave,1993,tt0106673,1,4
4885,dazed and confused,1993,tt0106677,0,0
4886,deadfall,1993,tt0106684,0,0
4887,demolition man,1993,tt0106697,0,1
4888,dennis the menace,1993,tt0106701,1,3
4889,dragon the bruce lee story,1993,tt0106770,0,0
4890,ernest rides again,1993,tt0106827,0,0
4891,ethan frome,1993,tt0106833,0,0
4892,excessive force,1993,tt0104215,0,1
4893,extreme justice,1993,tt0106850,0,0
4894,falling down,1993,tt0106856,2,3
4895,a far off place,1993,tt0106868,0,0
4896,fatal instinct,1993,tt0106873,0,1
4897,fearless,1993,tt0106881,0,7
4898,fire on the amazon,1993,tt0106913,0,0
4899,fire in the sky,1993,tt0106912,0,0
4900,the firm,1993,tt0106918,4,7
4901,flesh and bone,1993,tt0106926,0,0
4903,for love or money,1993,tt0106941,0,0
4904,free willy,1993,tt0106965,0,0
4905,the fugitive,1993,tt0106977,0,2
4906,geronimo an american legend,1993,tt0107004,3,6
4907,gettysburg,1993,tt0107007,0,1
4908,ghost in the machine,1993,tt0107009,0,0
4909,the good son,1993,tt0107034,0,0
4910,groundhog day,1993,tt0107048,0,0
4911,grumpy old men,1993,tt0107050,3,12
4912,guilty as sin,1993,tt0107057,0,6
4914,hard target,1993,tt0107076,0,0
4915,heart and souls,1993,tt0107091,0,2
4916,heaven & earth,1993,tt0192505,0,0
4917,hexed,1993,tt0107107,0,0
4918,hocus pocus,1993,tt0107120,0,2
4919,a home of our own,1993,tt0107130,1,0
4920,homeward bound the incredible journey,1993,tt0107131,0,0
4921,hot shots! part deux,1993,tt0107144,0,0
4922,hot shots!,1993,tt0107144,0,0
4923,house of cards,1993,tt0107148,0,2
4924,a house in the hills,1993,tt0107147,0,0
4925,the house of the spirits,1993,tt0107151,0,0
4926,in the line of fire,1993,tt0107206,1,3
4927,in the name of the father,1993,tt0107207,2,2
4928,indecent proposal,1993,tt0107211,1,3
4929,indian summer,1993,tt0107212,0,2
4930,jack the bear,1993,tt0107247,0,1
4931,jason goes to hell the final friday,1993,tt0107254,0,0
4933,josh and s.a.m.,1993,tt0107277,0,0
4935,the joy luck club,1993,tt0107282,1,0
4936,judgment night,1993,tt0107286,0,0
4937,jurassic park,1993,tt0107290,1,4
4938,kalifornia,1993,tt0107302,0,0
4939,king of the hill,1993,tt0107322,0,1
4940,last action hero,1993,tt0107362,2,0
4941,leprechaun,1993,tt0107387,0,0
4942,life with mikey,1993,tt0107413,0,0
4943,loaded weapon 1,1993,tt0107659,0,0
4945,lost in yonkers,1993,tt0107443,2,3
4947,mad dog and glory,1993,tt0107473,2,5
4948,made in america,1993,tt0107478,1,1
4949,malice,1993,tt0107497,0,0
4950,the man without a face,1993,tt0107501,0,0
4951,man's best friend,1993,tt0107504,0,0
4952,manhattan murder mystery,1993,tt0107507,3,13
4953,matinee,1993,tt0107529,0,1
4954,me and the kid,1993,tt0081145,0,2
4955,menace ii society,1993,tt0107554,0,0
4956,the meteor man,1993,tt0107563,0,0
4957,money for nothing,1993,tt0107594,0,0
4958,monolith,1993,tt0107597,1,2
4963,much ado about nothing,1993,tt0107616,0,2
4964,the music of chance,1993,tt0107623,0,2
4965,my life,1993,tt0107630,1,0
4966,naked in new york,1993,tt0110623,0,2
4967,needful things,1993,tt0107665,0,1
4968,the nightmare before christmas,1993,tt0107688,0,2
4969,nowhere to run,1993,tt0107711,0,0
4970,once upon a forest,1993,tt0107745,0,0
4971,only the strong,1993,tt0107750,0,0
4972,the pelican brief,1993,tt0107798,1,7
4973,a perfect world,1993,tt0107808,2,3
4974,philadelphia,1993,tt0107818,2,3
4975,the piano,1993,tt0107822,0,2
4976,poetic justice,1993,tt0107840,0,2
4977,point of no return,1993,tt0107843,0,2
4979,posse,1993,tt0107863,0,0
4980,the program,1993,tt0107889,0,1
4981,public access,1993,tt0107895,0,0
4982,puppet master 4,1993,tt0107899,0,0
4983,the real mccoy,1993,tt0107927,0,1
4984,red rock west,1993,tt0105226,0,0
4985,the remains of the day,1993,tt0107943,4,2
4988,rising sun,1993,tt0107969,1,1
4989,robin hood men in tights,1993,tt0107977,0,0
4990,robin hood,1993,tt0107977,0,0
4991,robocop 3,1993,tt0107978,0,0
4992,romeo is bleeding,1993,tt0107983,0,1
4993,rookie of the year,1993,tt0107985,0,1
4994,roosters,1993,tt0107987,0,1
4996,ruby in paradise,1993,tt0108000,0,0
4997,rudy,1993,tt0108002,0,1
4998,the saint of fort washington,1993,tt0108026,0,0
4999,the sandlot,1993,tt0108037,0,0
5000,schindler's list,1993,tt0108052,1,5
5001,searching for bobby fischer,1993,tt0108065,1,2
5003,short cuts,1993,tt0108122,2,10
5004,sister act 2 back in the habit,1993,tt0108147,1,1
5005,sister act,1993,tt0108147,1,1
5006,six degrees of separation,1993,tt0108149,0,1
5007,slaughter of the innocents,1993,tt0111216,0,0
5008,sleepless in seattle,1993,tt0108160,0,3
5009,sliver,1993,tt0108162,0,1
5010,sniper,1993,tt0108171,0,1
5011,so i married an axe murderer,1993,tt0108174,0,0
5012,sommersby,1993,tt0108185,2,3
5014,son in law,1993,tt0108186,0,0
5015,son of the pink panther,1993,tt0108187,0,1
5016,the pink panther,1993,tt0108895,0,0
5017,striking distance,1993,tt0108238,0,0
5018,sunset grill,1993,tt0108253,0,0
5019,super mario bros.,1993,tt0108255,0,2
5020,suture,1993,tt0108260,0,0
5021,swing kids,1993,tt0108265,0,0
5022,teenage mutant ninja turtles iii,1993,tt0108308,0,0
5023,the temp,1993,tt0108311,1,0
5024,theremin an electronic odyssey,1993,tt0108323,0,0
5025,the thing called love,1993,tt0108327,0,3
5026,this boy's life,1993,tt0108330,2,6
5027,the three musketeers,1993,tt0108333,0,0
5028,three of hearts,1993,tt0108334,0,0
5030,tombstone,1993,tt0108358,0,0
5031,totally f***ed up,1993,tt0108366,0,0
5032,true romance,1993,tt0108399,0,1
5033,twenty bucks,1993,tt0108410,1,0
5034,undercover blues,1993,tt0108442,0,2
5035,untamed heart,1993,tt0108451,1,0
5036,the vanishing,1993,tt0108473,0,3
5037,the war room,1993,tt0108515,0,0
5038,warlock the armageddon,1993,tt0108517,0,0
5039,watch it,1993,tt0108521,0,0
5040,wayne's world 2,1993,tt0108525,1,0
5041,wayne's world,1993,tt0108525,1,0
5042,we're back! a dinosaur's story,1993,tt0108526,1,0
5043,the wedding banquet,1993,tt0107156,0,0
5044,weekend at bernie's ii,1993,tt0108539,0,0
5045,weekend at bernie's,1993,tt0108539,0,0
5046,what's eating gilbert grape,1993,tt0108550,1,3
5047,what's love got to do with it,1993,tt0108551,0,0
5048,where's god when i'm s-scared?,1993,tt0500177,0,0
5049,white wolves a cry in the wild ii,1993,tt0108559,0,0
5050,who's the man?,1993,tt0108560,0,0
5051,wilder napalm,1993,tt0108569,0,2
5053,wrestling ernest hemingway,1993,tt0108596,2,9
5054,the wrong man,1993,tt0108597,0,2
5055,younger and younger,1993,tt0108636,0,1
5056,anchoress,1993,tt0106271,0,0
5057,bad behaviour,1993,tt0106340,0,1
5058,bhaji on the beach,1993,tt0106408,0,0
5059,the cement garden,1993,tt0106535,0,0
5060,century,1993,tt0106537,0,1
5061,dirty weekend,1993,tt0106727,0,0
5063,the higher mortals,1993,tt0172554,0,1
5066,the mystery of edwin drood,1993,tt0107636,0,0
5067,naked,1993,tt0107653,0,0
5068,raining stones,1993,tt0107920,0,0
5069,sankofa,1993,tt0108041,0,0
5070,the secret adventures of tom thumb,1993,tt0108069,0,0
5071,the secret garden,1993,tt0108071,2,4
5072,the secret rapture,1993,tt0108072,0,0
5073,shadowlands,1993,tt0108101,1,0
5074,silent cries,1993,tt0108134,0,2
5075,splitting heirs,1993,tt0108207,0,0
5076,the trial,1993,tt0108388,3,3
5078,the wrong trousers,1993,tt0108598,0,0
5079,the young americans,1993,tt0108633,0,1
5080,3 chains o' gold,1994,tt0109014,0,0
5081,3 ninjas kick back,1994,tt0109015,0,0
5082,3 ninjas,1994,tt0109015,0,0
5083,8 seconds,1994,tt0109021,1,1
5084,above the rim,1994,tt0109035,0,0
5086,ace ventura pet detective,1994,tt0109040,0,0
5087,africa the serengeti,1994,tt0109049,0,1
5088,the air up there,1994,tt0109067,0,0
5089,airheads,1994,tt0109068,0,0
5091,alien nation dark horizon,1994,tt0109078,0,0
5092,amateur,1994,tt0109093,0,0
5093,andre,1994,tt0109120,0,1
5094,angels in the outfield,1994,tt0109127,1,0
5095,angie,1994,tt0109129,1,2
5096,another midnight run,1994,tt0109138,0,0
5097,baby's day out,1994,tt0109190,0,0
5098,bad girls,1994,tt0109198,0,0
5099,bar girls,1994,tt0109217,0,0
5100,barcelona,1994,tt0109219,0,1
5102,beverly hills cop iii,1994,tt0109254,0,0
