,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office,precount_wins,precount_noms,win,nom,action,animation,news,reality-tv,sci-fi,family,adventure,crime,film-noir,short,biography,history,western,fantasy,musical,romance,talk-show,sport,comedy,horror,drama,mystery,documentary,war,game-show,thriller,actor,actress,cinematography,costume,director,editing,effects,music,picture,s_actor,s_actress,screenplay,song,sound
83,tt0054138,oklahoma territory,1960,127.0,5.9,5.9,5.9,,,4.0,1.0,67.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
84,tt0054141,"once more, with feeling!",1960,374.0,6.3,6.3,6.3,,,4.0,3.0,92.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
85,tt0054142,one foot in hell,1960,387.0,6.2,6.2,6.2,1.09,,4.0,1.0,90.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
86,tt0054164,pay or die,1960,375.0,6.9,6.9,6.9,,,4.0,2.0,111.0,0.0,2.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
87,tt0054172,pepe,1960,764.0,5.5,5.5,5.5,,,4.0,2.0,180.0,2.0,5.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,O,O,N,N,O,N,O,N,O,O,O,O,N,N
88,tt0054187,platinum high school,1960,62.0,5.7,5.7,5.7,,,4.0,1.0,95.0,0.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
89,tt0054188,please don't eat the daisies,1960,3746.0,6.5,6.5,5.7,1.77,,4.0,3.0,112.0,0.0,5.0,,,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
90,tt0054190,the plunderers,1960,200.0,6.6,6.6,6.6,,,4.0,1.0,94.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
91,tt0054195,pollyanna,1960,8373.0,7.4,7.4,8.6,,,4.0,3.0,134.0,1.0,1.0,,,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
92,tt0054197,portrait in black,1960,868.0,6.7,6.7,6.7,1.4,,4.0,3.0,112.0,0.0,0.0,,,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
93,tt0054204,pretty boy floyd,1960,97.0,5.6,5.6,5.6,,,4.0,3.0,96.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
94,tt0055328,the private lives of adam and eve,1960,77.0,4.7,4.7,4.7,,,4.0,1.0,86.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
95,tt0054209,private property,1960,548.0,6.8,8.0,10.0,0.06,,4.0,2.0,79.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
96,tt0054215,psycho,1960,559212.0,8.5,9.7,9.6,0.81,,4.0,3.0,109.0,5.0,10.0,,32.0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,N,O,N,O,O,O,O,O,N,O,O,O
97,tt0054219,the pusher,1960,48.0,6.6,6.6,6.6,,,4.0,2.0,81.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
98,tt0054230,the rat race,1960,967.0,6.7,6.7,6.7,,,4.0,3.0,105.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
99,tt0054232,raymie,1960,21.0,7.1,7.1,7.1,,,4.0,1.0,72.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
100,tt0054243,the rise and fall of legs diamond,1960,819.0,6.8,6.8,7.1,,,4.0,2.0,101.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,N,O,O,O,O,O,O,O,O,O,O
101,tt0053244,the savage innocents,1960,1572.0,6.9,6.9,7.5,,,4.0,3.0,110.0,1.0,1.0,,,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
102,tt0054271,scent of mystery,1960,189.0,5.7,5.7,5.7,,,4.0,1.0,125.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
103,tt0054283,the secret of the purple reef,1960,94.0,4.9,4.9,4.9,0.09,,4.0,2.0,81.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
104,tt0054290,september storm,1960,121.0,5.0,5.0,5.0,,,4.0,1.0,99.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
105,tt0054292,sergeant rutledge,1960,3622.0,7.4,7.4,8.8,,,4.0,2.0,111.0,0.0,0.0,,,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
106,tt0054295,seven thieves,1960,1073.0,6.6,6.6,6.6,1.65,,4.0,2.0,102.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,N,O,O,O,O,O,O,O,O,O,O
107,tt0054296,seven ways from sundown,1960,704.0,7.0,7.0,7.0,0.5,,4.0,4.0,87.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
108,tt0054298,sex kittens go to college,1960,346.0,3.4,3.4,3.4,,,4.0,1.0,94.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
109,tt0054324,song without end,1960,556.0,5.9,5.9,8.3,,,4.0,3.0,141.0,1.0,3.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,W,O,O,O,O,O,O
110,tt0054331,spartacus,1960,116230.0,7.9,8.7,9.5,12.0,,4.0,5.0,197.0,7.0,11.0,0.09,1.84,1,11,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,W,W,O,N,O,N,O,W,O,O,O,O
111,tt0055472,squad car,1960,15.0,3.9,3.9,3.9,,,4.0,2.0,62.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
112,tt0054343,the story of ruth,1960,919.0,6.7,6.7,6.7,2.93,,4.0,3.0,132.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
113,tt0054345,strangers when we meet,1960,1728.0,7.1,7.1,6.0,,,4.0,2.0,117.0,0.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
114,tt0054348,studs lonigan,1960,216.0,5.3,5.3,6.0,,,4.0,1.0,95.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
115,tt0054351,the subterraneans,1960,226.0,5.2,5.2,5.2,0.93,,4.0,1.0,89.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
116,tt0054353,the sundowners,1960,3533.0,7.1,8.2,8.2,,,4.0,2.0,133.0,4.0,8.0,,,1,10,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,N,O,O,N,O,O,O,N,O,N,N,O,O
117,tt0054354,sunrise at campobello,1960,968.0,7.0,7.0,8.8,,,4.0,2.0,144.0,3.0,3.0,,,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,N,O,N,O,O,O,O,O,O,O,O,O,N
118,tt0054355,surprise package,1960,224.0,5.8,5.8,5.8,,,4.0,1.0,100.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
119,tt0054357,swiss family robinson,1960,12870.0,7.2,6.1,8.2,5.0,,4.0,2.0,126.0,0.0,0.0,,40.36,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
120,tt0054367,tall story,1960,635.0,6.0,6.0,6.0,,,4.0,2.0,91.0,0.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
121,tt0054368,tarzan the magnificent,1960,571.0,6.7,6.7,6.7,,,4.0,2.0,82.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
122,tt0054376,tess of the storm country,1960,16.0,5.5,5.5,5.5,,,4.0,1.0,84.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
123,tt0054381,this rebel breed,1960,71.0,6.2,6.2,6.2,,,4.0,1.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
124,tt0054383,the threat,1960,13.0,4.3,4.3,4.3,,,4.0,2.0,66.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
125,tt0054385,thunder in carolina,1960,284.0,2.6,2.6,2.6,,,4.0,3.0,92.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
126,tt0054387,the time machine,1960,33963.0,7.6,6.7,7.5,0.75,,4.0,4.0,103.0,0.0,1.0,,0.01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,W,O,O,O,O,O,O,O
127,tt0053357,three came to kill,1960,49.0,5.6,5.6,5.6,,,4.0,2.0,71.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
128,tt0054390,toby tyler,1960,781.0,7.0,7.0,7.0,,,4.0,2.0,96.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
129,tt0054393,tormented,1960,1888.0,4.2,4.2,4.2,,,4.0,2.0,75.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
130,tt0053557,twelve hours to kill,1960,66.0,5.7,5.7,5.7,,,4.0,2.0,83.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
131,tt0054428,the unforgiven,1960,6747.0,6.7,6.7,6.7,5.0,,4.0,3.0,125.0,0.0,0.0,,,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
132,tt0054435,valley of the redwoods,1960,6.0,6.2,6.2,6.2,0.08,,4.0,4.0,63.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
133,tt0054446,visit to a small planet,1960,893.0,6.1,6.1,6.1,,,4.0,2.0,85.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
134,tt0054453,the wackiest ship in the army,1960,1739.0,6.3,6.3,6.3,,,4.0,3.0,99.0,0.0,0.0,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
135,tt0054455,wake me when it's over,1960,263.0,6.5,6.5,6.5,,,4.0,1.0,126.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
136,tt0054457,walk like a dragon,1960,96.0,6.7,6.7,6.7,,,4.0,1.0,95.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
137,tt0054458,walk tall,1960,25.0,6.0,6.0,6.0,,,4.0,1.0,61.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
138,tt0054459,the walking target,1960,35.0,6.3,6.3,6.3,,,4.0,2.0,75.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
139,tt0054469,where the boys are,1960,2194.0,6.7,6.7,8.8,,,4.0,3.0,99.0,0.0,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
140,tt0054473,who was that lady?,1960,1096.0,6.7,6.7,6.7,,,4.0,2.0,115.0,0.0,2.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
141,tt0054474,why must i die?,1960,62.0,5.5,5.5,5.5,,,4.0,2.0,86.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
142,tt0054475,the wild ride,1960,545.0,4.6,4.6,4.6,0.03,,4.0,2.0,61.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
143,tt0054476,wild river,1960,4355.0,7.6,7.6,10.0,1.59,,4.0,3.0,110.0,2.0,1.0,,,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
144,tt0054483,the world of suzie wong,1960,2007.0,7.0,7.0,3.8,,,4.0,2.0,126.0,0.0,4.0,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
145,tt0054489,young jesse james,1960,68.0,5.2,5.2,5.2,,,4.0,3.0,73.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
146,tt0053967,the young one,1960,2271.0,7.4,7.4,10.0,,,4.0,1.0,96.0,1.0,1.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
147,tt0166983,and the same to you,1960,131.0,5.3,5.3,5.3,,,4.0,1.0,70.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
148,tt0053602,the angry silence,1960,1062.0,7.2,7.2,8.0,,,4.0,1.0,95.0,5.0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
149,tt0053668,bottoms up,1960,85.0,7.2,7.2,7.2,,,4.0,1.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
150,tt0054696,the boy who stole a million,1960,48.0,6.1,6.1,6.1,,,4.0,3.0,84.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
151,tt0053677,the brides of dracula,1960,6162.0,6.7,6.7,7.5,,,4.0,1.0,85.0,0.0,1.0,,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
152,tt0053683,the bulldog breed,1960,708.0,6.3,6.3,6.3,,,4.0,1.0,97.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
153,tt0053699,carry on constable,1960,1966.0,6.3,6.3,6.3,,,4.0,1.0,86.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
154,tt0053717,circus of horrors,1960,1349.0,6.2,6.2,6.2,,,4.0,2.0,88.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
155,tt0053719,the city of the dead,1960,5544.0,6.8,6.8,6.7,,,4.0,3.0,78.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
156,tt0053732,conspiracy of hearts,1960,357.0,7.2,7.2,7.1,,,4.0,2.0,113.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
157,tt0195618,crossroads to crime,1960,36.0,5.3,5.3,5.3,,,4.0,1.0,57.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
158,tt0053752,the day they robbed the bank of england,1960,641.0,6.7,6.7,6.7,0.46,,4.0,3.0,85.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
159,tt0124344,dead lucky,1960,18.0,6.1,6.1,6.1,,,4.0,1.0,64.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
160,tt0053759,dentist in the chair,1960,91.0,5.1,5.1,5.1,,,4.0,1.0,84.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
161,tt0204995,depth charge,1960,5.0,5.2,5.2,5.2,,,4.0,1.0,55.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
162,tt0053775,doctor in love,1960,294.0,5.7,5.7,5.7,,,4.0,1.0,93.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
163,tt0053796,the entertainer,1960,2659.0,7.1,7.1,7.5,,,4.0,1.0,96.0,1.0,4.0,,,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,O,O,O,O,O,O,O,O,O,O,O,O,O
164,tt0053799,escort for hire,1960,7.0,5.6,5.6,5.6,,,4.0,2.0,66.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
165,tt0053809,faces in the dark,1960,111.0,6.4,6.4,6.4,,,4.0,3.0,84.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
166,tt0052811,the flesh and the fiends,1960,1390.0,7.0,7.0,7.0,,,4.0,3.0,94.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
167,tt0199533,follow that horse!,1960,7.0,5.9,5.9,5.9,,,4.0,1.0,80.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
168,tt0054891,foxhole in cairo,1960,79.0,5.3,5.3,5.3,,,4.0,2.0,80.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
169,tt0053839,a french mistress,1960,58.0,6.7,6.7,6.7,,,4.0,1.0,98.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
170,tt0053857,the gentle trap,1960,65.0,4.6,4.6,4.6,,,4.0,1.0,59.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
171,tt0053890,the hand,1960,175.0,4.9,4.9,4.9,,,4.0,3.0,61.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
172,tt0054963,the hands of orlac,1960,283.0,5.8,5.8,5.8,,,4.0,3.0,95.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
173,tt0053900,hell is a city,1960,818.0,7.2,7.2,7.2,,,4.0,2.0,93.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
174,tt0053952,the house in marsh road,1960,296.0,6.0,6.0,6.0,,,4.0,2.0,70.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
175,tt0053938,identity unknown,1960,9.0,6.0,6.0,6.0,,,4.0,1.0,66.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
