,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office
12525,tt4992060,compulsion,2016,1016.0,3.7,3.7,3.7,2.0,,4.0,5.0,84.0,0.0,0.0,,
12526,tt4486838,the receptionist,2016,110.0,6.8,6.8,6.8,,,4.0,1.0,102.0,0.0,0.0,,0.01
12527,tt4647900,i am bolt,2016,2822.0,7.1,6.4,8.5,,,4.0,3.0,107.0,1.0,2.0,,0.02
12528,tt0490215,silence,2016,89908.0,7.2,7.9,8.3,46.0,7.06,4.0,2.0,161.0,7.0,53.0,0.13,23.74
12529,tt2592614,resident evil the final chapter,2016,77547.0,5.5,4.9,3.7,40.0,26.84,4.0,4.0,107.0,2.0,3.0,13.6,312.24
12530,tt2592614,resident evil,2016,77547.0,5.5,4.9,3.7,40.0,26.84,4.0,4.0,107.0,2.0,3.0,13.6,312.24
12532,tt1211837,doctor strange,2016,548611.0,7.5,7.2,8.9,165.0,232.63,4.0,4.0,115.0,20.0,65.0,85.06,677.72
12533,tt1212428,the lost city of z,2016,69931.0,6.6,7.8,8.6,30.0,8.55,4.0,3.0,141.0,6.0,28.0,0.11,19.26
12534,tt7769872,star wars the last jedi,2017,24.0,3.6,3.6,3.6,,,4.0,2.0,26.0,0.0,0.0,,
12535,tt2771200,beauty and the beast,2017,249535.0,7.2,6.5,7.1,160.0,503.97,4.0,4.0,129.0,15.0,71.0,174.75,1263.52
12536,tt0451279,wonder woman,2017,510215.0,7.4,7.6,9.3,149.0,412.4,4.0,5.0,141.0,23.0,68.0,103.25,821.85
12537,tt2283362,jumanji welcome to the jungle,2017,277847.0,6.9,5.8,7.6,90.0,393.2,4.0,4.0,119.0,5.0,14.0,36.17,962.1
12538,tt3896198,guardians of the galaxy vol. 2,2017,518435.0,7.6,6.7,8.4,200.0,389.8,4.0,4.0,136.0,14.0,52.0,146.51,863.76
12539,tt2250912,spider-man homecoming,2017,466698.0,7.4,7.3,9.2,175.0,334.17,4.0,3.0,133.0,7.0,9.0,117.03,880.17
12540,tt1396484,it,2017,412006.0,7.3,6.9,8.6,35.0,326.9,4.0,1.0,135.0,8.0,44.0,123.4,701.8
12541,tt3501632,thor ragnarok,2017,527289.0,7.9,7.4,9.3,180.0,314.97,4.0,5.0,130.0,6.0,48.0,122.74,853.98
12542,tt3469046,despicable me 3,2017,100871.0,6.3,4.9,5.8,80.0,264.19,4.0,6.0,89.0,0.0,32.0,72.43,1034.8
12543,tt0974015,justice league,2017,348537.0,6.4,4.5,4.0,300.0,227.03,4.0,4.0,120.0,2.0,13.0,93.84,657.92
12545,tt5580536,arsenal,2017,3703.0,4.0,2.5,0.3,10.0,,4.0,3.0,97.0,0.0,0.0,,0.04
12548,tt4030600,the bye bye man,2017,19066.0,4.2,3.7,1.9,7.4,22.38,4.0,5.0,96.0,0.0,0.0,13.5,26.67
12549,tt2072233,sleepless,2017,26877.0,5.6,3.4,2.3,30.0,20.76,4.0,3.0,95.0,0.0,1.0,8.34,32.92
12553,tt1293847,xxx return of xander cage,2017,80773.0,5.2,4.2,4.5,85.0,44.85,4.0,3.0,107.0,1.0,6.0,20.13,346.12
12557,tt1753383,a dog's purpose,2017,59618.0,7.2,4.3,3.5,22.0,64.3,4.0,5.0,100.0,0.0,3.0,18.22,205.74
12559,tt3809276,lost in florence,2017,670.0,5.0,2.8,1.4,,,4.0,3.0,97.0,0.0,0.0,,
12561,tt3171832,iboy,2017,17891.0,6.0,5.0,6.9,1.5,,4.0,4.0,90.0,0.0,0.0,,
12562,tt0498381,rings,2017,35392.0,4.5,2.5,0.8,25.0,27.77,4.0,4.0,102.0,2.0,0.0,13.0,83.08
12563,tt3922818,the space between us,2017,43500.0,6.4,3.3,1.7,30.0,7.83,4.0,3.0,120.0,0.0,4.0,3.78,14.79
12567,tt4116284,the lego batman movie,2017,122594.0,7.3,7.5,8.9,80.0,175.69,4.0,4.0,104.0,12.0,67.0,53.0,311.95
12568,tt4465564,fifty shades darker,2017,85257.0,4.6,3.3,1.1,55.0,114.38,4.0,2.0,118.0,3.0,12.0,46.61,381.55
12569,tt4425200,john wick chapter 2,2017,327238.0,7.5,7.5,8.9,40.0,91.97,4.0,3.0,122.0,4.0,6.0,30.44,171.54
12570,tt7535780,the great wall,2017,24.0,6.8,6.8,3.6,,45.13,1.0,1.0,72.0,0.0,0.0,,
12572,tt3401882,fist fight,2017,36736.0,5.6,3.7,2.4,22.0,32.15,4.0,1.0,91.0,1.0,0.0,12.2,41.09
12574,tt3322892,xx,2017,10138.0,4.5,6.4,7.0,,0.03,4.0,1.0,80.0,0.0,1.0,0.01,0.06
12576,tt5052448,get out,2017,437103.0,7.7,8.4,9.8,4.5,175.43,4.0,3.0,104.0,150.0,199.0,33.38,255.41
12580,tt5710514,i don't feel at home in this world anymore,2017,40653.0,6.9,7.5,8.9,,,4.0,4.0,93.0,3.0,3.0,,
12581,tt3315342,logan,2017,594007.0,8.1,7.7,9.3,97.0,226.28,4.0,4.0,137.0,26.0,73.0,88.41,619.02
12582,tt2872518,the shack,2017,27207.0,6.3,3.2,2.1,20.0,57.33,4.0,2.0,132.0,0.0,1.0,16.17,96.94
12583,tt1691916,before i fall,2017,41535.0,6.4,5.8,6.4,5.0,12.23,4.0,3.0,98.0,2.0,2.0,4.69,16.37
12584,tt1412528,table 19,2017,24083.0,5.8,4.0,2.6,5.0,3.61,4.0,3.0,87.0,0.0,2.0,1.6,5.04
12585,tt5023260,the last word,2017,6713.0,6.6,4.0,4.0,,1.78,4.0,2.0,108.0,0.0,0.0,0.03,2.98
12588,tt3731562,kong skull island,2017,249333.0,6.6,6.2,7.5,185.0,167.99,4.0,4.0,118.0,1.0,18.0,61.03,566.65
12589,tt5826432,burning sands,2017,2360.0,6.1,6.3,8.8,,,4.0,1.0,96.0,0.0,4.0,,
12591,tt2062700,song to song,2017,16410.0,5.7,5.4,4.3,,0.42,4.0,3.0,129.0,0.0,8.0,0.05,1.85
12592,tt2449638,atomica,2017,1900.0,4.1,3.3,4.1,,,4.0,2.0,81.0,0.0,0.0,,
12593,tt4662420,all nighter,2017,5489.0,5.7,3.7,0.8,,,4.0,2.0,86.0,0.0,0.0,,0.1
12595,tt3717490,power rangers,2017,96226.0,5.9,4.4,5.1,100.0,85.28,4.0,3.0,124.0,0.0,6.0,40.3,142.34
12596,tt5442430,life,2017,191103.0,6.6,5.4,6.7,58.0,30.18,4.0,3.0,104.0,0.0,7.0,12.5,100.54
12597,tt0493405,chips,2017,39394.0,6.0,2.8,1.8,25.0,18.59,4.0,3.0,100.0,2.0,1.0,7.72,26.8
12598,tt1781058,wilson,2017,9220.0,5.8,4.9,4.8,,0.65,4.0,2.0,94.0,0.0,1.0,0.34,0.85
12600,tt1219827,ghost in the shell,2017,183608.0,6.3,5.2,4.4,110.0,40.53,4.0,4.0,107.0,2.0,6.0,18.68,169.8
12601,tt3874544,the boss baby,2017,98433.0,6.3,5.0,5.2,125.0,175.0,4.0,5.0,97.0,3.0,21.0,50.2,527.97
12602,tt1730768,the zookeeper's wife,2017,33880.0,7.0,5.7,6.3,20.0,17.41,4.0,4.0,127.0,2.0,3.0,3.29,26.13
12604,tt5155780,the discovery,2017,26146.0,6.3,5.4,4.5,,,4.0,4.0,102.0,0.0,0.0,,
12606,tt6113488,the case for christ,2017,6862.0,6.2,5.0,5.9,5.0,14.68,4.0,2.0,112.0,0.0,5.0,3.97,17.64
12607,tt2398241,smurfs the lost village,2017,16437.0,6.0,4.0,4.0,60.0,45.01,4.0,5.0,90.0,0.0,4.0,13.21,197.18
12608,tt2568862,going in style,2017,69920.0,6.6,5.0,8.2,25.0,,4.0,2.0,96.0,0.0,0.0,11.93,84.92
12610,tt4481414,gifted,2017,87738.0,7.6,6.0,7.3,7.0,24.8,4.0,1.0,101.0,6.0,7.0,0.45,43.07
12611,tt4581576,aftermath,2017,19057.0,5.7,4.4,4.2,10.5,,4.0,2.0,94.0,0.0,0.0,,0.84
12612,tt4630562,the fate of the furious,2017,188876.0,6.7,5.6,6.7,250.0,225.7,4.0,3.0,136.0,1.0,9.0,98.79,1236.01
12613,tt6538416,spark,2017,71.0,6.6,6.6,6.6,,,4.0,1.0,121.0,0.0,0.0,,
12616,tt2597760,the outcasts,2017,3219.0,5.5,4.7,5.0,,,4.0,1.0,95.0,0.0,0.0,0.0,0.06
12618,tt3462710,unforgettable,2017,12367.0,5.1,4.5,2.6,12.0,11.27,4.0,2.0,100.0,0.0,2.0,4.79,17.77
12619,tt7232438,the promise,2017,678.0,6.0,6.0,5.1,,8.19,4.0,3.0,114.0,0.0,0.0,,1.03
12620,tt4287320,the circle,2017,75845.0,5.3,4.3,1.5,18.0,20.48,4.0,3.0,110.0,2.0,1.0,9.03,40.66
12621,tt4795124,how to be a latin lover,2017,12510.0,5.9,5.4,4.0,10.0,32.09,4.0,2.0,115.0,2.0,2.0,12.25,61.88
12623,tt5770620,the lovers,2017,2973.0,6.0,7.6,8.4,,2.19,4.0,3.0,97.0,0.0,4.0,0.07,2.22
12625,tt1972591,king arthur legend of the sword,2017,177167.0,6.7,4.1,3.0,175.0,39.04,4.0,4.0,126.0,0.0,9.0,15.37,148.68
12626,tt2334871,snatched,2017,31186.0,4.5,4.5,3.6,42.0,45.85,4.0,3.0,90.0,1.0,2.0,19.54,60.85
12628,tt4218696,the wall,2017,21551.0,6.2,5.7,6.5,,1.8,3.0,4.0,88.0,0.0,1.0,0.9,4.48
12630,tt2316204,alien covenant,2017,235406.0,6.4,6.5,6.6,97.0,74.26,4.0,3.0,122.0,1.0,13.0,36.16,240.89
12631,tt6003368,diary of a wimpy kid the long haul,2017,6024.0,4.3,3.9,1.8,22.0,20.74,4.0,2.0,91.0,0.0,1.0,7.13,40.14
12632,tt5001718,"everything, everything",2017,29097.0,6.4,5.2,4.5,10.0,34.09,4.0,2.0,96.0,1.0,5.0,11.73,61.62
12634,tt1469304,baywatch,2017,146565.0,5.5,3.7,1.8,69.0,58.01,4.0,3.0,116.0,3.0,11.0,18.5,177.86
12635,tt1790809,pirates of the caribbean dead men tell no tales,2017,240612.0,6.6,3.9,3.0,230.0,172.54,4.0,3.0,129.0,1.0,12.0,62.98,794.86
12636,tt4653272,buena vista social club adios,2017,293.0,7.0,6.7,6.8,,0.12,4.0,1.0,110.0,0.0,0.0,0.06,0.7
12637,tt4758646,war machine,2017,37116.0,6.0,5.6,4.8,60.0,,4.0,3.0,122.0,0.0,3.0,,
12638,tt2091256,captain underpants the first epic movie,2017,23006.0,6.2,6.9,8.8,38.0,73.9,4.0,4.0,89.0,1.0,10.0,23.85,125.43
12639,tt6697760,dean,2017,556.0,6.6,6.6,6.6,,,4.0,3.0,90.0,0.0,0.0,,
12640,tt2345759,the mummy,2017,162344.0,5.4,3.4,1.6,125.0,80.07,4.0,4.0,110.0,4.0,17.0,31.69,409.23
12641,tt4695012,it comes at night,2017,73783.0,6.2,7.8,8.7,5.0,13.99,4.0,2.0,91.0,1.0,10.0,5.99,19.28
12642,tt4411596,my cousin rachel,2017,16234.0,6.0,6.3,7.6,,2.71,4.0,3.0,106.0,1.0,4.0,0.97,9.2
12643,tt4899370,megan leavey,2017,19976.0,7.1,6.6,8.7,,13.4,4.0,3.0,116.0,1.0,1.0,3.81,14.51
12644,tt5929750,beatriz at dinner,2017,8380.0,6.0,6.8,7.4,,7.12,4.0,2.0,82.0,2.0,8.0,0.14,7.43
12645,tt3606752,cars 3,2017,65243.0,6.7,5.9,6.9,175.0,152.6,4.0,5.0,102.0,0.0,23.0,53.69,383.93
12646,tt4799050,rough night,2017,41998.0,5.2,5.1,4.4,20.0,22.09,4.0,3.0,101.0,1.0,1.0,8.0,47.35
12647,tt1666185,all eyez on me,2017,19418.0,5.8,3.8,1.8,40.0,44.89,4.0,3.0,139.0,0.0,1.0,26.44,55.67
12648,tt2932536,47 meters down,2017,43746.0,5.6,5.2,5.4,5.3,44.31,4.0,4.0,89.0,0.0,2.0,11.21,62.19
12649,tt4572792,the book of henry,2017,21324.0,6.6,3.1,2.2,10.0,4.22,4.0,3.0,105.0,1.0,3.0,1.42,4.6
12650,tt3371366,transformers the last knight,2017,125763.0,5.2,2.7,1.5,217.0,130.1,4.0,3.0,154.0,2.0,19.0,44.68,605.43
12651,tt5592248,the beguiled,2017,45944.0,6.3,7.7,7.9,10.5,10.54,4.0,2.0,93.0,4.0,24.0,0.23,27.4
12652,tt5462602,the big sick,2017,109329.0,7.6,8.6,9.8,5.0,42.82,4.0,3.0,120.0,17.0,92.0,0.42,56.41
12654,tt3890160,baby driver,2017,389195.0,7.6,8.6,9.3,34.0,107.77,4.0,5.0,113.0,41.0,58.0,20.55,226.95
12655,tt3967856,okja,2017,80776.0,7.3,7.5,8.6,50.0,,4.0,4.0,120.0,7.0,20.0,,2.05
12656,tt4481514,the house,2017,36185.0,5.6,3.0,2.0,40.0,25.56,4.0,2.0,88.0,1.0,0.0,8.72,34.18
12657,tt5666304,the little hours,2017,16897.0,5.8,6.9,7.8,,1.62,4.0,2.0,90.0,0.0,4.0,0.06,1.65
12658,tt3481634,inconceivable,2017,7341.0,5.2,5.2,3.1,,,4.0,2.0,105.0,0.0,0.0,,0.26
12660,tt6265828,a ghost story,2017,50702.0,6.8,8.4,9.1,0.1,1.59,4.0,3.0,92.0,12.0,20.0,0.1,1.95
12661,tt3450958,war for the planet of the apes,2017,210356.0,7.4,8.2,9.4,150.0,146.87,4.0,5.0,140.0,28.0,59.0,56.26,490.72
12662,tt5322012,wish upon,2017,16090.0,5.0,3.2,2.0,12.0,14.3,4.0,5.0,90.0,0.0,2.0,5.47,23.47
12663,tt5013056,dunkirk,2017,494479.0,7.9,9.4,9.3,100.0,188.04,4.0,5.0,106.0,64.0,227.0,50.51,526.94
12664,tt2239822,valerian and the city of a thousand planets,2017,149305.0,6.5,5.1,4.7,177.2,40.44,4.0,4.0,137.0,0.0,10.0,17.01,225.87
12665,tt3564472,girls trip,2017,31519.0,6.2,7.1,9.1,19.0,115.09,4.0,3.0,122.0,13.0,38.0,31.2,140.55
12666,tt5884234,first kill,2017,8769.0,5.0,3.9,1.2,10.0,,4.0,2.0,97.0,0.0,0.0,,0.35
12667,tt2406566,atomic blonde,2017,160779.0,6.7,6.3,7.8,30.0,51.54,4.0,3.0,115.0,10.0,17.0,18.29,100.01
12668,tt4877122,the emoji movie,2017,50900.0,3.2,1.2,0.7,50.0,86.05,4.0,5.0,86.0,5.0,3.0,24.53,217.78
12669,tt6322922,an inconvenient sequel truth to power,2017,7129.0,6.4,6.8,7.9,1.0,3.46,4.0,1.0,98.0,3.0,12.0,0.12,5.4
12670,tt5390504,detroit,2017,43157.0,7.3,7.7,8.4,34.0,16.79,4.0,4.0,143.0,5.0,19.0,0.35,23.36
12671,tt5805752,brigsby bear,2017,14233.0,7.3,6.8,8.2,,0.53,4.0,2.0,97.0,5.0,11.0,0.04,0.68
12672,tt6333086,menashe,2017,1538.0,6.5,8.1,9.6,,1.69,4.0,1.0,82.0,4.0,15.0,0.06,1.96
12673,tt1648190,the dark tower,2017,117192.0,5.6,3.4,1.6,60.0,50.64,4.0,6.0,95.0,0.0,4.0,19.15,113.23
12674,tt1458169,kidnap,2017,30557.0,5.9,4.4,3.8,21.0,30.6,4.0,3.0,95.0,0.0,3.0,10.02,34.81
12675,tt5758404,step,2017,761.0,6.9,8.1,9.6,,1.14,4.0,1.0,84.0,8.0,20.0,0.15,1.15
12676,tt5362988,wind river,2017,180490.0,7.7,7.3,8.7,11.0,33.78,4.0,4.0,107.0,14.0,24.0,0.16,43.98
12677,tt4557208,armed response,2017,1813.0,3.7,1.3,0.0,,,4.0,3.0,93.0,0.0,0.0,,0.05
12678,tt5140878,annabelle creation,2017,100808.0,6.5,6.2,7.0,15.0,101.79,4.0,3.0,109.0,1.0,6.0,35.01,306.52
12679,tt2378507,the glass castle,2017,25658.0,7.1,5.6,5.2,9.0,17.24,4.0,2.0,127.0,1.0,1.0,4.68,22.09
12680,tt3486626,the nut job 2 nutty by nature,2017,5175.0,5.4,3.6,1.5,40.0,28.34,4.0,5.0,91.0,1.0,3.0,8.34,65.15
12681,tt4846232,good time,2017,59050.0,7.3,8.0,9.2,4.5,2.0,4.0,3.0,101.0,7.0,45.0,0.13,3.28
12682,tt5962210,ingrid goes west,2017,29589.0,6.6,7.1,8.6,,3.02,4.0,2.0,98.0,2.0,8.0,0.14,3.15
12683,tt0460890,the only living boy in new york,2017,9524.0,6.3,3.3,3.3,,0.62,4.0,1.0,89.0,1.0,0.0,0.05,2.55
12684,tt1959563,the hitman's bodyguard,2017,171472.0,6.9,4.7,4.3,30.0,75.02,4.0,3.0,118.0,1.0,8.0,21.38,176.59
12685,tt5439796,logan lucky,2017,113312.0,7.0,7.8,9.2,29.0,27.7,4.0,3.0,118.0,2.0,11.0,7.6,48.45
12686,tt6288250,patti cake$,2017,8961.0,6.8,6.7,8.3,,0.79,4.0,2.0,109.0,9.0,15.0,0.07,1.48
12687,tt4663548,all saints,2017,1363.0,6.0,6.3,9.5,2.0,5.75,4.0,1.0,108.0,0.0,0.0,1.51,5.94
12688,tt6303866,beach rats,2017,10282.0,6.4,7.8,8.5,,0.46,4.0,1.0,98.0,11.0,16.0,0.05,0.49
12689,tt0491203,tulip fever,2017,16311.0,6.2,3.8,1.0,25.0,2.4,4.0,3.0,105.0,0.0,1.0,1.16,8.38
12690,tt1734493,unlocked,2017,26012.0,6.2,4.6,2.7,,,4.0,4.0,98.0,0.0,0.0,,4.7
12691,tt5719700,home again,2017,24520.0,5.8,4.1,3.3,12.0,26.35,4.0,3.0,97.0,0.0,0.0,8.57,37.27
12692,tt4917224,9/11,2017,2852.0,4.1,2.0,1.1,,0.12,4.0,3.0,90.0,0.0,0.0,0.17,0.2
12693,tt4721404,the good catholic,2017,805.0,5.2,4.6,4.2,,,4.0,2.0,96.0,3.0,5.0,,
12694,tt3910736,gun shy,2017,2338.0,4.0,2.1,0.0,,,4.0,5.0,92.0,0.0,0.0,,0.0
12695,tt1961175,american assassin,2017,61353.0,6.2,4.5,3.4,33.0,34.45,4.0,2.0,112.0,0.0,2.0,14.85,67.23
12696,tt5109784,mother!,2017,169561.0,6.6,7.5,6.9,30.0,17.3,4.0,3.0,121.0,8.0,35.0,7.53,44.52
12697,tt5884230,brad's status,2017,14280.0,6.5,7.1,7.9,,2.03,4.0,3.0,102.0,1.0,2.0,0.09,3.81
12698,tt4649466,kingsman the golden circle,2017,245068.0,6.7,4.4,5.2,104.0,99.73,4.0,3.0,141.0,2.0,7.0,39.02,410.9
12699,tt3014284,the lego ninjago movie,2017,20334.0,6.0,5.5,5.5,70.0,58.94,4.0,5.0,101.0,0.0,7.0,20.43,123.08
12700,tt3881784,stronger,2017,35881.0,6.9,7.6,9.0,30.0,4.19,4.0,2.0,119.0,2.0,8.0,1.61,8.48
12701,tt4622512,battle of the sexes,2017,45870.0,6.7,7.3,8.5,25.0,12.55,4.0,4.0,121.0,3.0,19.0,0.52,18.6
12702,tt4677924,woodshock,2017,1302.0,4.2,3.9,2.5,5.0,0.04,4.0,2.0,100.0,0.0,0.0,0.01,0.04
12703,tt5816682,victoria & abdul,2017,27694.0,6.8,5.8,6.6,21.0,21.67,4.0,3.0,111.0,3.0,11.0,0.16,65.42
12705,tt3532216,american made,2017,141379.0,7.1,6.5,8.6,50.0,51.07,4.0,4.0,115.0,0.0,3.0,16.78,134.87
12706,tt2039338,flatliners,2017,37244.0,5.2,2.7,0.4,19.0,16.88,4.0,5.0,109.0,1.0,4.0,6.57,45.16
12707,tt5175450,mark felt the man who brought down the white house,2017,10440.0,6.4,4.9,6.4,,,4.0,4.0,103.0,0.0,1.0,0.03,4.37
12708,tt1856101,blade runner 2049,2017,407850.0,8.0,8.1,8.7,150.0,91.8,4.0,5.0,164.0,97.0,156.0,32.75,260.51
12709,tt2226597,the mountain between us,2017,60084.0,6.4,4.8,3.9,35.0,29.67,4.0,5.0,112.0,2.0,1.0,10.55,62.83
12710,tt4131800,my little pony the movie,2017,5441.0,6.1,3.9,4.8,6.5,21.73,4.0,7.0,99.0,3.0,6.0,8.89,60.33
12711,tt5649144,the florida project,2017,77860.0,7.6,9.2,9.6,2.0,5.41,4.0,1.0,111.0,67.0,125.0,0.16,10.97
12712,tt5657856,brawl in cell block 99,2017,51362.0,7.1,7.9,9.1,,,4.0,4.0,132.0,0.0,4.0,,0.06
12713,tt5308322,happy death day,2017,100680.0,6.5,5.8,7.1,4.8,55.4,4.0,3.0,96.0,0.0,2.0,26.04,125.48
12714,tt5301662,marshall,2017,16068.0,7.2,6.6,7.2,12.0,,4.0,4.0,118.0,5.0,18.0,3.0,10.12
12715,tt5716464,breathe,2017,16383.0,7.1,5.1,6.8,,0.48,4.0,3.0,118.0,1.0,4.0,0.02,5.03
12716,tt1653665,goodbye christopher robin,2017,21754.0,7.1,5.4,6.3,,1.66,4.0,2.0,107.0,2.0,1.0,0.06,7.4
12718,tt3758852,blood money,2017,1751.0,4.4,4.2,5.0,,,4.0,3.0,100.0,0.0,0.0,,
12719,tt1981128,geostorm,2017,85193.0,5.3,2.1,1.6,120.0,33.68,4.0,3.0,109.0,0.0,1.0,13.71,221.6
12720,tt3829920,only the brave,2017,49866.0,7.7,7.2,8.7,38.0,18.26,4.0,3.0,134.0,0.0,3.0,6.0,25.75
12721,tt6217804,boo 2! a madea halloween,2017,3690.0,3.7,1.7,0.5,25.0,46.65,4.0,3.0,101.0,1.0,3.0,21.23,48.33
12722,tt1230168,same kind of different as me,2017,5064.0,6.6,4.7,3.3,15.0,6.41,4.0,2.0,119.0,1.0,1.0,2.59,6.42
12723,tt2620590,leatherface,2017,17506.0,5.0,4.0,3.0,,,4.0,3.0,90.0,0.0,0.0,,1.48
12724,tt5208216,wonderstruck,2017,8594.0,6.2,7.1,6.8,,0.98,4.0,2.0,116.0,1.0,34.0,0.07,3.28
12725,tt5715874,the killing of a sacred deer,2017,99386.0,7.0,7.3,8.0,,1.96,4.0,4.0,121.0,4.0,48.0,0.12,7.03
12726,tt2776878,thank you for your service,2017,10718.0,6.5,6.8,7.7,20.0,9.44,4.0,3.0,109.0,1.0,0.0,3.82,10.0
12727,tt0491175,suburbicon,2017,34339.0,5.7,4.2,5.7,25.0,,4.0,5.0,105.0,4.0,7.0,2.84,12.75
12728,tt3348730,jigsaw,2017,61642.0,5.8,3.9,3.3,10.0,36.46,4.0,3.0,92.0,0.0,0.0,16.64,102.95
12729,tt4513316,novitiate,2017,3349.0,6.6,7.3,8.7,,0.57,4.0,1.0,123.0,5.0,13.0,0.02,0.58
12731,tt1935897,amityville the awakening,2017,11538.0,4.8,4.2,3.2,,,4.0,2.0,85.0,0.0,1.0,0.0,7.7
12732,tt6359956,a bad moms christmas,2017,36013.0,5.6,4.2,3.1,28.0,72.08,4.0,1.0,104.0,1.0,1.0,16.76,130.56
12733,tt6018306,last flag flying,2017,20139.0,6.9,6.5,7.8,,0.41,4.0,3.0,125.0,2.0,9.0,0.04,1.87
12734,tt4925292,lady bird,2017,195930.0,7.4,9.4,9.9,10.0,48.29,4.0,2.0,94.0,119.0,218.0,0.36,78.97
12735,tt3402236,murder on the orient express,2017,190125.0,6.5,5.2,6.0,55.0,101.56,4.0,3.0,114.0,1.0,23.0,28.68,352.79
12736,tt5657846,daddy's home 2,2017,53864.0,6.0,3.0,2.1,69.0,102.93,4.0,1.0,100.0,1.0,8.0,29.65,180.61
12738,tt5027774,"three billboards outside ebbing, missouri",2017,370774.0,8.2,8.8,9.0,15.0,52.0,4.0,3.0,115.0,104.0,193.0,0.32,159.21
12739,tt4348012,mayhem,2017,13357.0,6.3,6.2,8.5,,,4.0,4.0,86.0,3.0,3.0,,
12740,tt4587656,the star,2017,5587.0,6.1,4.2,4.2,20.0,40.45,4.0,5.0,86.0,2.0,5.0,9.81,62.86
12741,tt2543472,wonder,2017,121396.0,8.0,6.6,8.5,20.0,132.09,4.0,2.0,113.0,4.0,26.0,27.55,305.94
12742,tt7981318,cook off!,2017,12.0,6.4,6.4,1.4,,,4.0,2.0,116.0,0.0,0.0,,
12745,tt2380307,coco,2017,314769.0,8.4,8.1,9.7,175.0,208.49,4.0,6.0,105.0,107.0,35.0,50.8,807.08
12746,tt4555426,darkest hour,2017,147639.0,7.4,7.5,8.5,30.0,28.09,4.0,4.0,125.0,50.0,76.0,0.18,150.85
12747,tt6225520,the man who invented christmas,2017,10143.0,7.0,6.0,7.9,,5.65,4.0,3.0,104.0,1.0,0.0,1.36,8.1
12748,tt5726616,call me by your name,2017,169269.0,7.9,9.3,9.5,,,4.0,2.0,132.0,94.0,237.0,0.41,41.89
12749,tt3521126,the disaster artist,2017,120373.0,7.4,7.6,9.1,10.0,,4.0,3.0,104.0,30.0,80.0,1.21,29.82
12750,tt5580390,the shape of water,2017,333132.0,7.3,8.7,9.2,19.4,57.39,4.0,5.0,123.0,133.0,345.0,0.17,195.24
12751,tt5825380,wonder wheel,2017,21848.0,6.2,4.5,3.1,25.0,,4.0,1.0,101.0,4.0,4.0,0.13,15.89
12752,tt5580036,"i, tonya",2017,153478.0,7.5,7.7,8.9,11.0,28.95,4.0,4.0,119.0,42.0,120.0,0.26,53.94
12753,tt5721088,just getting started,2017,5273.0,4.4,2.1,0.5,22.0,,4.0,2.0,91.0,0.0,0.0,3.2,7.63
12754,tt3411444,ferdinand,2017,43367.0,6.7,5.8,7.1,111.0,70.47,4.0,5.0,108.0,2.0,19.0,13.4,296.07
12755,tt1724970,beyond skyline,2017,16134.0,5.3,4.6,6.3,14.0,,4.0,5.0,106.0,0.0,0.0,,0.99
12756,tt1485796,the greatest showman,2017,212043.0,7.6,4.8,5.6,84.0,164.62,4.0,3.0,105.0,15.0,31.0,8.81,434.99
12757,tt4765284,pitch perfect 3,2017,49214.0,5.8,4.0,3.0,45.0,104.88,4.0,2.0,93.0,3.0,6.0,19.93,185.4
12758,tt1389072,downsizing,2017,84541.0,5.7,6.3,4.8,68.0,22.93,4.0,2.0,135.0,1.0,15.0,4.95,55.0
12759,tt1966359,father figures,2017,16040.0,5.5,2.2,1.7,25.0,16.77,4.0,2.0,113.0,0.0,1.0,3.29,25.6
12760,tt6294822,the post,2017,115136.0,7.2,8.3,8.8,50.0,80.37,4.0,4.0,116.0,18.0,109.0,0.53,179.77
12761,tt5519340,bright,2017,154441.0,6.4,2.9,2.8,90.0,,4.0,6.0,117.0,1.0,3.0,,
12762,tt1869347,crooked house,2017,14794.0,6.3,5.9,5.7,,,4.0,3.0,115.0,2.0,0.0,,3.68
12763,tt5478478,hostiles,2017,58361.0,7.2,6.5,7.1,39.0,29.47,4.0,2.0,134.0,2.0,6.0,0.02,35.67
12764,tt5294550,all the money in the world,2017,64703.0,6.8,7.2,7.9,50.0,20.15,4.0,5.0,132.0,0.0,14.0,5.58,57.0
12765,tt4209788,molly's game,2017,113848.0,7.4,7.1,8.2,30.0,28.74,4.0,3.0,140.0,7.0,48.0,2.35,59.28
12766,tt5776858,phantom thread,2017,92736.0,7.5,9.0,9.1,35.0,0.95,4.0,2.0,130.0,56.0,116.0,0.22,47.76
12767,tt6381052,sleep has her house,2017,51.0,7.5,7.5,7.5,,,1.0,1.0,90.0,0.0,0.0,,
12768,tt4827986,the sense of an ending,2017,5234.0,6.3,6.1,7.6,,1.24,4.0,2.0,108.0,1.0,0.0,0.04,5.08
12769,tt3758708,the hippopotamus,2017,3085.0,6.4,4.6,5.7,,,4.0,1.0,89.0,0.0,1.0,,0.27
12770,tt2763304,t2 trainspotting,2017,102331.0,7.2,6.7,8.1,18.0,2.4,4.0,1.0,117.0,6.0,6.0,0.17,41.68
