,imdbID,title,year,n_votes,imdb_rating,box_office,cast,genre,running_time,inflation_factor,box_office_adjusted,metscore,rotten_tomatoes,other_wins,other_noms
358,tt0096874,back to the future part ii,1989,441827,7.8,332.0,4.0,3.0,108.0,0.8064516129032259,267.741935483871,5.7,6.5,9.0,8.0
359,tt2294449,22 jump street,2014,325994,7.0,331.3,3.0,3.0,112.0,0.422411462557448,139.94491754528252,7.1,8.4,7.0,24.0
360,tt0212338,meet the parents,2000,297551,7.0,330.4,7.0,2.0,108.0,0.5807200929152149,191.86991869918697,7.3,8.4,7.0,14.0
361,tt0096438,who framed roger rabbit,1988,172224,7.7,329.8,5.0,5.0,104.0,0.8453085376162299,278.78275570583264,8.3,9.7,21.0,21.0
362,tt0177971,the perfect storm,2000,148817,6.4,328.7,8.0,5.0,130.0,0.5807200929152149,190.88269454123116,5.9,,4.0,25.0
363,tt0947798,black swan,2010,663527,8.0,329.4,5.0,4.0,108.0,0.4585977913930367,151.06211248486628,7.9,8.4,96.0,274.0
364,tt0090555,crocodile dundee,1986,87191,6.6,328.0,6.0,4.0,104.0,0.9124087591240876,299.2700729927008,6.2,8.7,3.0,7.0
365,tt0114369,se7en,1995,1331050,8.6,327.3,4.0,4.0,127.0,0.6561679790026247,214.76377952755908,6.5,8.1,26.0,40.0
366,tt2446042,taken 3,2014,169217,6.0,326.4,7.0,2.0,108.0,0.422411462557448,137.87510137875105,2.6,1.3,3.0,2.0
367,tt0071413,devil times five,1974,1161,5.1,326.5,6.0,3.0,109.0,2.028397565922921,662.2718052738338,,,0.0,0.0
368,tt0458352,the devil wears prada,2006,347977,6.9,326.5,6.0,2.0,109.0,0.4960317460317461,161.9543650793651,6.2,7.5,20.0,50.0
369,tt1067106,a christmas carol,2009,93591,6.8,325.3,6.0,3.0,96.0,0.4661200632058805,151.62885656087298,5.5,5.2,3.0,5.0
370,tt0116583,the hunchback of notre dame,1996,131751,6.9,325.3,9.0,3.0,91.0,0.6373486297004461,207.32950924155514,7.4,7.1,8.0,21.0
371,tt2279373,the spongebob movie: sponge out of water,2015,45235,6.0,325.2,1.0,4.0,92.0,0.42191066463587,137.2053481395849,6.2,8.1,1.0,9.0
372,tt6966692,green book,2018,266473,8.2,323.5,3.0,3.0,130.0,0.3982366082984544,128.82954278455,6.9,7.8,52.0,104.0
373,tt1001526,megamind,2010,213464,7.2,321.9,5.0,4.0,96.0,0.4585977913930367,147.62262904941852,6.3,7.2,2.0,16.0
374,tt0104714,lethal weapon 3,1992,148823,6.7,321.7,5.0,4.0,118.0,0.7127583749109052,229.2943692088382,4.0,5.9,3.0,4.0
375,tt0108052,schindler's list,1993,1121710,8.9,322.1,6.0,3.0,195.0,0.6920415224913494,222.9065743944637,9.4,9.7,83.0,49.0
376,tt0115433,101 dalmatians,1996,95152,5.7,320.7,4.0,5.0,103.0,0.6373486297004461,204.3977055449331,4.9,4.2,3.0,9.0
377,tt0938283,the last airbender,2010,139640,4.1,319.7,7.0,3.0,103.0,0.4585977913930367,146.61371390835382,2.0,0.5,8.0,11.0
378,tt3065204,the conjuring 2,2016,204719,7.3,320.4,6.0,3.0,134.0,0.4166545142433346,133.49610636356442,6.5,8.0,4.0,13.0
379,tt1457767,the conjuring,2013,412621,7.5,319.5,4.0,3.0,112.0,0.4292637697085728,137.14977442188902,6.8,8.5,15.0,22.0
