imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast,genre,running_time,other_wins,other_noms
tt0060196,"the good, the bad and the ugly",1966,646524.0,8.8,9.0,9.7,,,4,1,178 min,1.0,3.0
tt0092585,assassination,1987,2729.0,5.2,,,,,4,3,88 min,0,0
tt0088224,tank,1984,3585.0,5.7,,,,,4,3,113 min,0,1.0
tt0088103,sheena,1984,4133.0,4.9,,3.3,,,4,2,117 min,0,5.0
tt0100680,stanley & iris,1990,6644.0,6.3,,3.3,,,4,2,104 min,0,0
tt0081467,screamers,1979,1407.0,5.0,,,,,4,4,81 min,0,0
tt0084316,megaforce,1982,3087.0,3.8,,0.0,,,4,2,99 min,0,3.0
tt1480656,cosmopolis,2012,42484.0,5.0,5.8,6.5,,0.6,4,5,109 min,3.0,12.0
tt0086856,the adventures of buckaroo banzai across the 8th dimension,1984,22596.0,6.3,7.0,6.9,,,4,4,103 min,0,5.0
tt0084489,personal best,1982,2234.0,6.3,7.1,7.1,,,4,2,124 min,0,0
tt0095560,mac and me,1988,10905.0,3.3,,0.0,,,4,4,95 min,2.0,6.0
tt0086355,star 80,1983,5260.0,6.7,6.3,8.3,,,4,2,103 min,1.0,2.0
tt0083908,evil under the sun,1982,12648.0,7.1,6.1,8.6,,,4,3,117 min,0,1.0
tt0084732,still of the night,1982,3799.0,6.1,,5.7,,,4,3,93 min,0,1.0
tt0089816,plenty,1985,2479.0,6.1,,5.3,,,4,1,121 min,2.0,3.0
tt1767372,she's funny that way,2014,22861.0,6.1,4.5,4.4,,,4,2,93 min,0,1.0
tt0062711,barbarella,1968,29940.0,5.9,5.1,7.3,,,4,4,98 min,0,1.0
tt0081964,...all the marbles,1981,1743.0,6.4,,,,,4,3,113 min,1.0,0
tt0086356,the star chamber,1983,5893.0,6.3,6.0,7.1,,,4,4,109 min,0,0
tt0095088,elvira: mistress of the dark,1988,12148.0,6.6,4.3,4.7,,,4,2,96 min,1.0,4.0
tt2401878,anomalisa,2015,60149.0,7.3,8.8,9.2,,,3,4,90 min,25.0,75.0
tt0086058,the osterman weekend,1983,7578.0,5.9,,4.4,,,4,3,103 min,2.0,0
tt0086011,a night in heaven,1983,1051.0,4.2,,,,,4,2,83 min,1.0,0
tt0087968,racing with the moon,1984,3853.0,6.7,,6.0,,,4,3,108 min,1.0,0
tt0089945,rustlers' rhapsody,1985,1904.0,6.5,,1.7,,,4,2,88 min,0,1.0
tt0091209,the hitcher,1986,41125.0,7.3,3.2,6.1,,,4,2,97 min,3.0,0
tt0092106,the transformers: the movie,1986,36171.0,7.3,,5.8,,,4,5,84 min,0,2.0
tt0095082,eight men out,1988,17609.0,7.2,7.1,8.6,,,4,3,119 min,0,2.0
tt0106364,batman: mask of the phantasm,1993,39771.0,7.8,,8.4,,,4,10,76 min,0,1.0
tt0118564,affliction,1997,14209.0,7.0,7.9,8.8,,,4,3,114 min,7.0,19.0
tt0061619,el dorado,1967,22457.0,7.6,8.5,10.0,,,4,3,126 min,0,0
tt0089208,girls just want to have fun,1985,9285.0,6.0,5.6,3.8,,,4,3,90 min,0,0
tt0095736,a night in the life of jimmy reardon,1988,2377.0,5.5,,3.3,,,4,3,90 min,0,1.0
tt0098546,uhf,1989,24606.0,7.0,3.2,6.4,,,4,2,97 min,0,0
tt0120777,the opposite of sex,1997,19495.0,6.3,7.0,8.0,,,4,1,105 min,14.0,23.0
tt0092991,evil dead ii,1987,139929.0,7.8,6.9,9.7,,,4,2,84 min,0,5.0
tt0145547,two hands,1999,9627.0,7.1,,6.7,,,4,3,103 min,15.0,12.0
tt0053318,"suddenly, last summer",1959,12871.0,7.6,5.4,6.5,,,4,3,114 min,4.0,4.0
tt0081184,motel hell,1980,9128.0,6.0,6.4,7.1,,,4,3,101 min,0,1.0
tt4034354,swiss army man,2016,95987.0,7.0,6.4,7.1,,4.21,4,4,97 min,7.0,30.0
tt0088967,crimewave,1985,4760.0,5.8,3.4,,,,4,3,83 min,0,0
tt0079156,alligator,1979,672.0,4.5,,,,,4,1,89 min,0,0
tt0082782,my bloody valentine,1981,16168.0,6.3,4.6,4.7,,,4,3,90 min,0,0
tt0099994,leatherface: texas chainsaw massacre iii,1990,12748.0,5.1,3.0,1.9,,,4,2,85 min,0,1.0
tt0099740,hardware,1990,12008.0,6.0,,5.0,,,4,2,94 min,3.0,3.0
tt0117826,bordello of blood,1996,12573.0,5.4,3.6,1.2,,,4,3,87 min,0,0
tt0433387,harsh times,2005,60876.0,6.9,5.6,4.8,,3.3,4,4,116 min,0,2.0
tt0052918,imitation of life,1959,13788.0,7.9,,8.1,,,4,1,125 min,3.0,4.0
tt0105643,troll 2,1990,29463.0,2.9,,0.6,,,4,3,95 min,0,0
tt1850397,the loft,2014,48552.0,6.3,2.4,1.4,,4.41,4,3,108 min,0,1.0
tt0092804,cry freedom,1987,11826.0,7.4,5.9,8.3,,,4,3,157 min,5.0,13.0
tt0086510,under fire,1983,6385.0,7.0,,9.0,,,4,2,128 min,2.0,6.0
tt0140888,central station,1998,33478.0,8.0,8.0,9.4,,,4,1,113 min,43.0,23.0
tt0363163,downfall,2004,313392.0,8.2,8.2,9.0,,5.48,4,4,156 min,21.0,31.0
tt0462504,rescue dawn,2006,96849.0,7.3,7.7,9.0,,5.3,4,5,120 min,1.0,6.0
tt0093966,the sicilian,1987,4341.0,5.4,,1.1,,,4,3,115 min,0,0
tt0245712,amores perros,2000,211423.0,8.1,8.3,9.2,,4.86,4,2,154 min,55.0,22.0
tt0085461,the dresser,1983,4285.0,7.7,,10.0,,,4,1,118 min,5.0,12.0
tt0106332,farewell my concubine,1993,22938.0,8.1,,8.6,,,4,3,171 min,24.0,7.0
tt0275491,bad education,2004,52281.0,7.4,8.1,8.8,,4.98,4,2,106 min,16.0,39.0
tt1343097,the girl who kicked the hornet's nest,2009,64679.0,7.3,6.0,5.3,,5.19,4,3,147 min,1.0,3.0
tt0073540,picnic at hanging rock,1975,31315.0,7.5,8.1,9.5,,,4,2,115 min,3.0,11.0
tt0100263,la femme nikita,1990,64422.0,7.3,5.6,8.8,,,4,2,117 min,6.0,16.0
tt5311514,your name.,2016,153478.0,8.4,7.9,9.8,,4.68,4,4,106 min,15.0,25.0
tt0052738,the diary of anne frank,1959,11290.0,7.4,5.9,7.8,,,4,5,180 min,5.0,14.0
tt0107426,little buddha,1993,14822.0,6.1,,6.8,,,4,1,123 min,2.0,3.0
tt0087843,once upon a time in america,1984,288894.0,8.4,,8.6,,,4,2,229 min,11.0,8.0
tt0364569,oldboy,2003,475738.0,8.4,7.7,8.2,,0.64,4,4,120 min,39.0,18.0
tt0082696,madman,1981,4529.0,5.3,,3.3,,,4,2,88 min,0,1.0
tt0090859,cobra,1986,63328.0,5.8,2.5,1.4,,,4,3,87 min,0,6.0
tt0383028,"synecdoche, new york",2008,75247.0,7.6,6.7,6.8,,3.0,4,2,124 min,8.0,28.0
tt0058085,the fall of the roman empire,1964,7633.0,6.7,,10.0,,,4,3,188 min,1.0,1.0
tt0091344,king kong lives,1986,4933.0,3.8,3.2,0.0,,,4,2,105 min,0,2.0
tt1389096,stand up guys,2012,51245.0,6.5,4.1,3.6,,3.3,4,3,95 min,0,0
tt0100150,miller's crossing,1990,120431.0,7.8,6.6,9.1,,,4,3,115 min,4.0,16.0
tt0083366,zorro: the gay blade,1981,3793.0,6.2,5.2,4.3,,,4,5,93 min,3.0,1.0
tt0093467,made in heaven,1987,2938.0,6.5,,5.0,,,4,3,103 min,1.0,1.0
tt0099731,the handmaid's tale,1990,8009.0,6.0,,2.8,,,4,4,108 min,2.0,1.0
tt0109838,freaked,1993,5741.0,6.4,,4.7,,,4,2,80 min,2.0,5.0
tt0082992,rich and famous,1981,1441.0,5.9,5.2,5.7,,,4,1,117 min,1.0,0
tt0423977,charlie bartlett,2007,61353.0,7.0,5.4,5.7,,3.74,4,3,97 min,1.0,0
tt0082247,death hunt,1981,6387.0,7.0,4.0,1.7,,,4,5,97 min,0,0
tt0086429,testament,1983,5372.0,6.9,,7.8,,,4,1,90 min,2.0,5.0
tt0096875,catchfire,1990,3061.0,5.4,,5.0,,,4,6,116 min,0,0
tt1726669,killer joe,2011,69086.0,6.7,6.2,7.9,,1.8,4,3,102 min,9.0,20.0
tt0092746,cherry 2000,1987,8193.0,5.6,,4.0,,,4,4,99 min,0,1.0
tt2396589,mudbound,2017,35921.0,7.4,8.5,9.7,,,4,2,134 min,26.0,91.0
tt0081738,the watcher in the woods,1980,5088.0,6.3,,4.8,,,4,4,84 min,1.0,4.0
tt0104418,highway to hell,1991,3563.0,6.0,,,,,4,4,94 min,0,1.0
tt0080641,the dogs of war,1980,7239.0,6.3,5.6,6.7,,,4,3,102 min,0,0
tt0083111,southern comfort,1981,14969.0,7.2,6.3,8.2,,,4,2,106 min,0,0
tt0083967,frances,1982,6475.0,7.4,4.8,6.4,,,4,3,140 min,2.0,7.0
tt0087428,the hotel new hampshire,1984,7451.0,6.0,,7.1,,,4,2,109 min,1.0,0
tt0087810,no small affair,1984,1817.0,5.5,,5.7,,,4,4,102 min,0,0
tt0078238,sextette,1977,1099.0,3.2,,1.8,,,4,3,91 min,0,2.0
tt0095652,monkey shines,1988,9913.0,6.2,7.1,5.3,,,4,4,113 min,7.0,1.0
tt0054111,the naked witch,1961,295.0,3.1,,,,,4,1,59 min,0,0
tt0067454,multiple maniacs,1970,2556.0,6.8,,10.0,,0.03,4,3,91 min,0,0
tt0064116,once upon a time in the west,1968,282036.0,8.5,8.0,9.8,,,4,1,165 min,4.0,5.0
tt0084737,summer lovers,1982,3537.0,5.7,,2.5,,,4,3,98 min,0,0
tt0085475,eddie and the cruisers,1983,6382.0,6.9,5.1,3.8,,,4,3,95 min,0,0
tt0087359,"grandview, u.s.a.",1984,1648.0,5.4,,,,,4,1,97 min,0,0
tt0097262,eddie and the cruisers ii: eddie lives!,1989,2536.0,6.3,,,,,4,3,104 min,0,1.0
tt0110005,heavenly creatures,1994,56847.0,7.3,,9.2,,,4,4,99 min,17.0,14.0
tt1465522,tucker and dale vs evil,2010,157315.0,7.5,6.5,8.5,,0.15,4,2,89 min,10.0,14.0
tt0089126,fandango,1985,7034.0,6.8,,5.0,,,4,2,91 min,0,0
tt0053108,never so few,1959,2705.0,5.9,,4.0,,,4,2,125 min,0,0
tt0092147,vamp,1986,4552.0,5.9,,2.9,,,4,3,93 min,0,2.0
tt0100049,longtime companion,1989,4930.0,7.5,,9.4,,,4,2,96 min,6.0,5.0
tt0098453,teen witch,1989,7731.0,6.1,4.6,3.8,,,4,3,90 min,0,2.0
tt0090037,smooth talk,1985,1588.0,6.2,,7.8,,,4,3,92 min,2.0,5.0
tt0052934,it started with a kiss,1959,516.0,6.1,,,,,4,2,104 min,0,2.0
tt0091860,river's edge,1986,14653.0,7.0,7.3,8.6,,,4,2,99 min,4.0,5.0
tt0097240,drugstore cowboy,1989,30301.0,7.3,8.2,10.0,,,4,2,101 min,12.0,11.0
tt0361127,the woodsman,2004,30843.0,7.2,7.2,8.8,,1.46,4,1,87 min,7.0,20.0
tt0367027,shortbus,2006,30865.0,6.4,6.4,6.8,,1.85,4,2,101 min,7.0,8.0
tt0080310,breaker morant,1980,11500.0,7.8,7.2,10.0,,,4,3,107 min,13.0,6.0
tt0087015,c.h.u.d.,1984,9836.0,5.6,5.7,2.9,,,4,2,88 min,1.0,1.0
tt0468489,half nelson,2006,81609.0,7.2,8.5,9.0,,2.59,4,1,106 min,29.0,47.0
tt0065051,support your local sheriff!,1969,9325.0,7.5,,7.1,,,4,3,92 min,1.0,3.0
tt0078908,the brood,1979,23322.0,6.8,6.3,8.1,,,4,2,92 min,1.0,5.0
tt0080556,the competition,1980,1686.0,6.7,,7.1,,,4,3,123 min,0,3.0
tt0083922,fanny and alexander,1982,53558.0,8.1,10.0,10.0,,,4,1,188 min,21.0,11.0
tt0091276,invaders from mars,1986,7212.0,5.5,,3.3,,,4,2,100 min,0,2.0
tt0080850,he knows you're alone,1980,2875.0,5.0,,2.2,,,4,2,94 min,0,0
tt0401711,"paris, je t'aime",2006,68675.0,7.3,6.6,8.7,,4.86,4,3,120 min,3.0,1.0
tt0088961,creature,1985,3082.0,4.3,,,,,4,2,97 min,0,2.0
tt0347149,howl's moving castle,2004,292947.0,8.2,8.0,8.7,,4.52,4,4,119 min,14.0,19.0
tt1706620,snowpiercer,2013,256497.0,7.1,8.4,9.5,,2.79,4,3,126 min,33.0,103.0
tt0106469,"blood in, blood out",1993,27274.0,8.0,4.7,5.5,,,4,2,180 min,1.0,1.0
tt0389557,black book,2006,69704.0,7.7,7.1,7.5,,4.34,4,3,145 min,13.0,22.0
tt0087075,the company of wolves,1984,14033.0,6.7,,7.9,,,4,3,95 min,10.0,1.0
tt3007512,the water diviner,2014,68058.0,7.0,5.0,6.1,,,4,3,111 min,14.0,13.0
tt0109759,exotica,1994,17001.0,7.1,7.1,9.7,,,4,1,103 min,15.0,11.0
tt1899353,the raid: redemption,2011,180527.0,7.6,7.3,8.6,,1.2,4,2,101 min,8.0,13.0
tt0301357,good bye lenin!,2003,131501.0,7.7,6.8,9.0,,4.0,4,3,121 min,36.0,20.0
tt0080855,heaven's gate,1980,12723.0,6.8,5.7,5.7,,,4,3,219 min,2.0,8.0
tt0093075,the gate,1987,13861.0,6.1,5.5,5.6,,,4,2,85 min,2.0,2.0
tt2493486,last knights,2015,36974.0,6.2,2.7,1.3,,,4,4,115 min,0,0
tt0097336,fat man and little boy,1989,6544.0,6.5,,4.7,,,4,4,127 min,0,2.0
tt0373450,where the truth lies,2005,16516.0,6.5,4.7,,,,4,4,107 min,2.0,10.0
tt0383222,bloodrayne,2005,33265.0,2.9,1.8,0.4,,1.55,4,4,95 min,4.0,11.0
tt0081747,when time ran out...,1980,2323.0,4.5,,0.0,,,4,4,121 min,0,0
tt0086397,the survivors,1983,4239.0,5.8,,0.9,,,4,3,103 min,0,0
tt0091472,the manhattan project,1986,5133.0,6.2,6.1,5.0,,,4,2,117 min,1.0,1.0
tt0076767,storm boy,1976,945.0,7.0,,,,,4,2,88 min,3.0,6.0
tt4680182,colossal,2016,53756.0,6.2,7.0,8.0,,3.03,4,5,109 min,3.0,7.0
tt0092534,allan quatermain and the lost city of gold,1986,8372.0,4.6,,,,,4,3,99 min,0,1.0
tt0100911,"welcome home, roxy carmichael",1990,4572.0,5.9,4.4,4.4,,,4,2,95 min,0,0
tt2172584,maps to the stars,2014,35824.0,6.2,6.7,6.1,,0.34,4,2,111 min,10.0,20.0
tt0093560,the monster squad,1987,26044.0,7.1,6.1,6.7,,,4,4,79 min,3.0,4.0
tt0085384,curse of the pink panther,1983,5246.0,4.3,3.1,2.9,,,4,3,109 min,0,0
tt0366905,pippi longstocking,1969,3791.0,7.0,,4.3,,,4,5,99 min,1.0,0
tt0087452,iceman,1984,4842.0,6.1,,,,,4,2,100 min,0,0
tt0097257,earth girls are easy,1988,19109.0,5.3,6.6,6.7,,,4,4,100 min,0,3.0
tt0105665,twin peaks: fire walk with me,1992,79673.0,7.3,2.8,6.4,,,4,4,134 min,4.0,6.0
tt1491044,the iceman,2012,67131.0,6.8,6.0,6.7,,1.9,4,4,106 min,2.0,0
tt3920820,brian banks,2018,1147.0,6.8,5.8,,,,4,3,99 min,3.0,1.0
tt0097243,a dry white season,1989,4627.0,7.0,6.8,8.0,,,4,2,106 min,1.0,7.0
tt0097790,loverboy,1989,6804.0,6.0,3.6,4.4,,,4,1,98 min,0,0
tt1343115,tribute,2009,1374.0,5.6,,,,,4,3,90 min,0,0
tt0053182,porgy and bess,1959,1393.0,7.2,,8.3,,,4,3,138 min,3.0,10.0
tt0081150,melvin and howard,1980,4127.0,6.8,,9.0,,,4,2,95 min,15.0,9.0
tt0092079,that's life!,1986,1044.0,6.1,,4.6,,,4,2,102 min,0,4.0
tt0071273,can i keep it up for a week?,1974,245.0,4.4,,,,,4,1,92 min,0,0
tt0085780,the keep,1983,10196.0,5.8,3.4,4.0,,,4,3,96 min,0,1.0
tt0094138,three o'clock high,1987,10084.0,7.2,3.6,6.7,,,4,1,101 min,0,0
tt4062536,green room,2015,95765.0,7.0,7.9,9.1,,3.22,4,3,95 min,9.0,24.0
tt0094919,critters 2,1988,13025.0,5.5,4.8,2.7,,,4,4,86 min,1.0,3.0
tt0095925,pumpkinhead,1988,18459.0,6.2,4.7,6.8,,,4,2,86 min,0,3.0
tt0105616,tom and jerry: the movie,1992,8734.0,5.3,,1.4,,,4,4,84 min,1.0,0
tt4853102,batman: the killing joke,2016,45289.0,6.4,,4.0,,0.44,4,5,76 min,1.0,2.0
tt6053438,first reformed,2017,37999.0,7.1,8.5,9.3,,,4,3,113 min,1.0,1.0
tt0055905,diamond head,1962,594.0,6.1,,,,,4,2,107 min,0,0
tt0070363,the man who loved cat dancing,1973,1183.0,6.2,,,,,4,2,114 min,0,0
tt0092240,the wraith,1986,13573.0,6.0,3.9,3.3,,,4,5,93 min,0,0
tt0058213,"hush...hush, sweet charlotte",1964,11657.0,7.6,,8.1,,,4,4,133 min,3.0,2.0
tt0082431,galaxy of terror,1981,6047.0,5.1,3.8,3.3,,,4,4,81 min,0,0
tt0084088,honkytonk man,1982,7485.0,6.6,5.0,9.3,,,4,4,122 min,0,1.0
tt0086979,blood simple,1984,81469.0,7.6,8.1,9.4,,,4,3,99 min,5.0,5.0
tt0082956,puberty blues,1981,995.0,5.8,,,,,4,2,87 min,0,0
tt0083959,forbidden world,1982,3598.0,5.2,,6.0,,,4,2,77 min,0,3.0
tt0323120,loving annabelle,2006,11283.0,6.3,,,,,4,2,77 min,10.0,0
tt0087004,the brother from another planet,1984,5235.0,6.7,,8.8,,,4,2,108 min,3.0,1.0
tt0094761,the blob,1988,29360.0,6.5,,6.0,,,4,3,95 min,0,6.0
tt0085764,joysticks,1983,1659.0,4.4,,,,,4,1,88 min,0,0
tt0053245,say one for me,1959,187.0,5.6,,,,,4,3,120 min,1.0,4.0
tt0393109,brick,2005,96969.0,7.3,7.2,7.9,,1.97,4,5,110 min,11.0,23.0
tt0221073,chopper,2000,35028.0,7.2,6.5,7.2,,,4,3,94 min,12.0,14.0
tt0338095,high tension,2003,64374.0,6.8,4.2,4.1,,3.65,4,1,91 min,6.0,7.0
tt0372824,the chorus,2004,53867.0,7.9,5.6,6.9,,3.41,4,2,97 min,12.0,22.0
tt0084695,the slumber party massacre,1982,9327.0,5.7,,4.0,,,4,1,77 min,0,0
tt0058745,where love has gone,1964,1169.0,6.3,,,,,4,1,114 min,0,2.0
tt0094961,dead heat,1988,5659.0,6.0,,1.1,,,4,5,86 min,0,1.0
tt0087995,repo man,1984,31538.0,6.9,7.5,9.8,,,4,4,92 min,2.0,3.0
tt0089881,ran,1985,102924.0,8.2,9.6,9.6,,,4,2,162 min,29.0,22.0
tt0095250,the big blue,1988,45614.0,7.6,3.5,6.2,,0.08,4,3,168 min,3.0,6.0
tt0052837,the gazebo,1959,1490.0,6.9,,,,,4,3,100 min,0,0
tt1189073,the skin i live in,2011,127717.0,7.6,7.0,8.1,,3.19,4,3,120 min,28.0,67.0
tt0250223,asterix and obelix meet cleopatra,2002,45994.0,6.6,,8.6,,,4,4,107 min,1.0,4.0
tt0099409,desperate hours,1990,6537.0,5.4,,3.6,,,4,4,105 min,0,1.0
tt2345737,the rover,2014,41835.0,6.4,6.4,6.6,,0.71,4,2,103 min,3.0,19.0
tt0097438,gleaming the cube,1989,6629.0,6.3,4.0,2.9,,,4,3,100 min,0,0
tt0096945,blind fury,1989,13703.0,6.4,,5.4,,,4,5,86 min,0,0
tt0097390,fright night part 2,1988,10726.0,5.9,,2.5,,,4,3,104 min,0,2.0
tt0096018,running on empty,1988,12965.0,7.7,6.7,8.5,,,4,4,116 min,5.0,6.0
tt0093605,near dark,1987,31045.0,7.0,7.6,8.8,,,4,6,94 min,1.0,8.0
tt0120255,the sweet hereafter,1997,30539.0,7.5,9.1,10.0,,,4,1,112 min,33.0,53.0
tt5649108,thoroughbreds,2017,28007.0,6.7,7.5,8.6,,,4,3,92 min,1.0,21.0
tt0059336,"john goldfarb, please come home!",1965,592.0,5.2,,,,,4,1,96 min,0,0
tt0091954,sid and nancy,1986,28022.0,7.0,7.6,8.8,,,4,4,112 min,4.0,1.0
tt0092112,trick or treat,1986,5368.0,5.8,5.7,7.5,,,4,3,98 min,0,0
tt0096219,talk radio,1988,11857.0,7.3,6.6,8.2,,,4,1,110 min,3.0,5.0
tt0118111,waiting for guffman,1996,25250.0,7.5,7.1,9.1,,,4,1,84 min,2.0,3.0
tt0052627,the big fisherman,1959,306.0,5.7,,,,,4,2,180 min,0,0
tt0053455,the wreck of the mary deare,1959,2121.0,6.8,,,,,4,5,105 min,0,1.0
tt0087100,crimes of passion,1984,5928.0,6.4,,3.6,,,4,3,107 min,3.0,1.0
tt0092618,barfly,1987,17537.0,7.3,7.0,7.5,,,4,3,100 min,0,3.0
tt0105275,romper stomper,1992,36059.0,6.8,6.1,7.9,,,4,2,94 min,8.0,7.0
tt0093624,night of the demons,1988,12024.0,6.2,,4.0,,,4,3,90 min,0,0
tt0054310,sink the bismarck !,1960,6466.0,7.1,,8.6,,,4,4,97 min,0,2.0
tt0075913,day of the animals,1977,2003.0,5.4,,,,,4,3,97 min,0,0
tt0079596,my brilliant career,1979,3323.0,7.1,,8.4,,,4,3,100 min,11.0,7.0
tt0083170,tarzan the ape man,1981,4935.0,3.4,2.4,1.0,,,4,2,115 min,2.0,9.0
tt0092537,the allnighter,1987,914.0,4.0,,0.0,,,4,2,108 min,0,0
tt0418773,junebug,2005,21533.0,6.9,8.0,8.7,,2.42,4,2,106 min,21.0,27.0
tt2273641,christmas miracle,2012,445.0,5.3,,,,,4,1,92 min,1.0,1.0
tt4003440,the house that jack built,2018,45986.0,6.8,4.2,5.8,,,4,3,152 min,11.0,19.0
tt0084887,battletruck,1982,834.0,5.0,,,,,4,3,91 min,1.0,0
tt0052809,the five pennies,1959,1507.0,7.3,,,,,4,3,117 min,2.0,4.0
tt0248126,kabhi khushi kabhie gham...,2001,41297.0,7.4,,10.0,,,4,3,210 min,22.0,43.0
tt0100142,metropolitan,1990,8662.0,7.4,7.7,9.1,,,4,3,98 min,6.0,9.0
tt0088379,the warrior and the sorceress,1984,1278.0,4.3,,,,,4,2,81 min,0,0
tt0093638,no man's land,1987,3930.0,6.1,5.2,5.0,,,4,3,106 min,0,0
tt2358891,the great beauty,2013,74836.0,7.8,8.6,9.1,,,4,1,141 min,57.0,76.0
tt0056142,king kong vs. godzilla,1962,7534.0,5.9,4.0,5.0,,,4,4,91 min,0,0
tt0083941,the final option,1982,2586.0,6.3,,,,,4,2,125 min,0,0
tt2265171,the raid 2,2014,107180.0,8.0,7.1,8.0,,2.37,4,3,150 min,5.0,10.0
tt0080948,the jazz singer,1980,3592.0,5.9,3.7,1.9,,,4,3,115 min,3.0,7.0
tt0309987,the dreamers,2003,103471.0,7.2,6.2,6.0,,2.3,4,2,115 min,2.0,9.0
tt0079579,moscow does not believe in tears,1980,9809.0,8.1,,,,,4,3,150 min,2.0,1.0
tt0075137,revenge of the cheerleaders,1976,694.0,4.6,,,,,4,2,87 min,0,0
tt0059362,the knack... and how to get it,1965,2744.0,6.6,,6.7,,,4,1,84 min,6.0,7.0
tt0082497,the hand,1981,5199.0,5.5,5.9,1.1,,,4,3,104 min,0,2.0
tt0091578,my beautiful laundrette,1985,13253.0,6.8,7.5,9.7,,,4,3,97 min,5.0,6.0
tt0088184,stranger than paradise,1984,31932.0,7.5,8.6,9.6,,,4,2,89 min,8.0,2.0
tt1166100,ghajini,2008,53009.0,7.3,,5.0,,2.41,4,4,183 min,7.0,18.0
tt6820256,arctic,2018,31694.0,6.8,7.1,,,,3,2,98 min,0,2.0
tt0083907,the evil dead,1981,175176.0,7.5,7.1,9.5,,,4,1,85 min,3.0,1.0
tt0119698,princess mononoke,1997,305811.0,8.4,7.6,9.3,,,4,3,134 min,13.0,6.0
tt1172570,bronson,2008,113327.0,7.1,7.1,7.6,,0.1,4,4,92 min,3.0,7.0
tt0120152,smilla's sense of snow,1997,13134.0,6.4,4.5,5.2,,,4,5,121 min,0,1.0
tt1149362,the white ribbon,2009,64526.0,7.8,8.2,8.6,,2.08,4,4,144 min,59.0,46.0
tt0468492,the host,2006,90177.0,7.0,8.5,9.3,,2.01,4,4,120 min,25.0,31.0
tt2278871,blue is the warmest color,2013,128462.0,7.7,8.8,8.9,,46.02,4,2,180 min,85.0,96.0
tt0094747,bird,1988,10731.0,7.2,7.8,8.0,,,4,3,161 min,8.0,10.0
tt0107875,the princess and the goblin,1991,2167.0,6.9,,,,,4,6,82 min,0,0
tt5700672,train to busan,2016,119330.0,7.5,7.2,9.3,,2.13,4,3,118 min,32.0,37.0
tt1139797,let the right one in,2008,198071.0,7.9,8.2,9.8,,2.1,4,3,114 min,73.0,52.0
tt1895315,brimstone,2016,32269.0,7.1,4.5,4.2,,,4,4,148 min,10.0,12.0
tt2053425,rust and bone,2012,60082.0,7.5,7.3,8.2,,1.9,4,2,120 min,32.0,68.0
tt0104815,el mariachi,1992,60560.0,6.9,7.3,9.3,,,4,3,81 min,7.0,4.0
tt0082748,pieces,1982,7525.0,6.2,,4.6,,,4,3,85 min,0,0
tt0089885,re-animator,1985,51744.0,7.2,7.3,9.3,,,4,3,105 min,4.0,3.0
tt0110963,queen margot,1994,15566.0,7.4,,8.1,,,4,4,159 min,10.0,15.0
tt4016934,the handmaiden,2016,87923.0,8.1,8.4,9.5,,2.0,4,3,145 min,62.0,97.0
tt0083745,"come back to the 5 & dime jimmy dean, jimmy dean",1982,3775.0,7.2,,,,,4,2,109 min,1.0,3.0
tt2032572,uss indianapolis: men of courage,2016,10110.0,5.2,3.0,1.7,,,4,5,128 min,0,1.0
tt0092042,tai-pan,1986,1473.0,5.6,,1.4,,,4,1,127 min,0,2.0
tt0091981,solarbabies,1986,3801.0,4.8,,0.0,,,4,4,94 min,0,1.0
tt0100594,the sheltering sky,1990,10605.0,6.8,,5.0,,,4,2,138 min,8.0,8.0
tt0100928,white hunter black heart,1990,10392.0,6.6,,8.5,,,4,2,112 min,0,2.0
tt0082894,pennies from heaven,1981,4873.0,6.5,,8.5,,,4,3,108 min,3.0,6.0
tt0080492,can't stop the music,1980,3426.0,4.1,,0.7,,,4,3,124 min,4.0,11.0
tt0085794,the king of comedy,1982,75957.0,7.8,7.3,8.8,,,4,4,109 min,2.0,7.0
tt0090848,the clan of the cave bear,1986,5810.0,5.4,,1.0,,,4,3,98 min,0,0
tt0100685,state of grace,1990,19661.0,7.2,6.0,8.4,,,4,5,134 min,0,0
tt0103069,texasville,1990,2302.0,6.0,,5.5,,,4,1,123 min,0,0
tt0083001,roar,1981,2653.0,6.2,6.5,7.4,,0.11,4,2,102 min,0,0
tt3179568,"men, women & children",2014,28726.0,6.7,3.8,3.3,,0.54,4,2,119 min,0,0
tt3289728,equals,2015,25172.0,6.1,4.3,3.5,,,4,3,101 min,1.0,5.0
tt0365125,a dirty shame,2004,11802.0,5.1,5.6,,,,4,1,89 min,1.0,0
tt0083717,cannery row,1982,3109.0,6.6,,8.3,,,4,3,120 min,0,0
tt0105017,noises off...,1992,9655.0,7.6,,6.1,,,4,1,101 min,1.0,0
tt0083619,barbarosa,1982,1297.0,6.5,,10.0,,,4,1,90 min,0,0
tt0091817,rad,1986,4589.0,7.1,2.4,0.0,,,4,2,91 min,1.0,1.0
tt0870984,antichrist,2009,109503.0,6.6,4.9,5.3,,0.23,3,2,108 min,21.0,30.0
tt0086216,rumble fish,1983,29732.0,7.2,6.3,7.0,,,4,3,94 min,3.0,2.0
tt5691670,under the silver lake,2018,24310.0,6.5,6.0,5.8,,,4,5,139 min,2.0,7.0
