imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms
tt0055279,parrish,1961,866.0,6.6,,,,,4,1,138 min,0,0
tt0055294,the phantom planet,1961,2403.0,3.4,,,,,4,3,82 min,0,0
tt0055302,pirates of tortuga,1961,238.0,5.4,,,,,4,1,97 min,0,0
tt0055307,the pleasure of his company,1961,635.0,6.9,,,,,4,1,115 min,0,1.0
tt0055312,pocketful of miracles,1961,5596.0,7.2,,5.6,,,4,2,136 min,2.0,5.0
tt0055316,police dog story,1961,26.0,5.4,,,,,4,2,62 min,0,0
tt0055317,portrait of a mobster,1961,92.0,6.7,,,,,4,3,108 min,0,0
tt0055318,posse from hell,1961,687.0,6.7,,,,,4,1,88 min,0,0
tt0055343,the purple hills,1961,57.0,4.9,,,,,4,1,60 min,0,0
tt0055349,question 7,1961,68.0,7.0,,,,,4,3,106 min,5.0,1.0
tt0055353,a raisin in the sun,1961,6490.0,8.0,8.7,9.4,,,4,1,128 min,3.0,5.0
tt0056405,reptilicus,1961,3338.0,3.6,,2.5,,,4,7,82 min,0,0
tt0055370,return to peyton place,1961,658.0,5.9,,,,,4,1,123 min,0,0
tt0055370,peyton place,1961,658.0,5.9,,,,,4,1,123 min,0,0
tt0055373,the right approach,1961,67.0,5.3,,,,,4,2,92 min,0,0
tt0055374,ring of fire,1961,383.0,6.3,,,,,4,3,91 min,0,0
tt0055383,romanoff and juliet,1961,355.0,6.6,,,,,4,1,103 min,0,2.0
tt0055394,sail a crooked ship,1961,138.0,6.1,,,,,4,1,88 min,0,0
tt0055402,sanctuary,1961,184.0,6.5,,,,,4,1,90 min,0,0
tt0055421,the second time around,1961,397.0,6.5,,,,,4,6,99 min,0,2.0
tt0055424,secret of deep harbor,1961,9.0,6.1,,,,,4,1,70 min,0,0
tt0055423,the secret ways,1961,153.0,6.0,,,,,4,3,112 min,0,0
tt0055434,the sergeant was a lady,1961,7.0,6.1,,,,,4,1,72 min,0,0
tt0055449,the silent call,1961,98.0,6.4,,,,,4,2,63 min,0,0
tt0055453,the sins of rachel cade,1961,383.0,6.0,,,,,4,2,124 min,0,0
tt0055457,sniper's ridge,1961,102.0,5.8,,,,,4,2,61 min,0,0
tt0055458,snow white and the three stooges,1961,859.0,5.4,,,,,4,6,107 min,0,1.0
tt0055464,something wild,1961,1063.0,6.8,,4.3,,,4,1,113 min,0,0
tt0055471,splendor in the grass,1961,16289.0,7.8,7.4,8.1,,,4,2,124 min,2.0,7.0
tt0055473,square of violence,1961,11.0,7.6,,,,,4,2,96 min,0,0
tt0055479,the steel claw,1961,107.0,5.1,,,,,4,2,96 min,0,0
tt0055489,summer and smoke,1961,1645.0,6.9,,,,,4,2,118 min,4.0,6.0
tt0055490,susan slade,1961,602.0,6.5,,,,,4,1,116 min,0,0
tt0056543,swingin' along,1961,15.0,4.6,,,,,4,1,74 min,0,0
tt0055493,switchin' kitten,1961,214.0,4.9,,,,,1,3,9 min,0,0
tt0055503,tammy tell me true,1961,697.0,6.6,,,,,4,1,97 min,0,0
tt0055503,tammy,1961,697.0,6.6,,,,,4,1,97 min,0,0
tt0056563,teenage millionaire,1961,87.0,5.2,,,,,4,2,84 min,0,0
tt0181055,three blondes in his life,1961,58.0,5.9,,,,,4,2,86 min,0,0
tt0055524,a thunder of drums,1961,671.0,6.0,,,,,4,1,97 min,0,1.0
tt0055533,tomboy and the champ,1961,15.0,4.8,,,,,4,2,92 min,0,0
tt0055534,too late blues,1961,990.0,6.9,,8.6,,,4,1,103 min,0,0
tt0055539,town without pity,1961,1293.0,7.3,,6.0,,,4,2,105 min,2.0,1.0
tt0055552,twenty plus two,1961,144.0,6.2,,,,,4,1,102 min,0,0
tt0054585,"20,000 eyes",1961,14.0,6.4,,,,,4,2,61 min,0,0
tt0055554,twist around the clock,1961,175.0,4.9,,,,,4,1,83 min,0,0
tt0055555,the two little bears,1961,56.0,6.1,,,,,4,2,81 min,0,0
tt0055557,two loves,1961,188.0,5.0,,,,,4,1,96 min,0,1.0
tt0055558,two rode together,1961,4828.0,6.8,,8.0,,,4,1,109 min,0,1.0
tt0055571,underworld u.s.a.,1961,2338.0,7.4,,,,,4,3,99 min,0,0
tt0055583,valley of the dragons,1961,304.0,5.0,,,,,4,3,82 min,0,0
tt0055594,"very nice, very nice",1961,469.0,6.9,,,,,1,1,7 min,0,0
tt0055608,voyage to the bottom of the sea,1961,5203.0,6.1,,7.5,,,4,3,105 min,0,0
tt0052376,war is hell,1961,46.0,5.9,,,,,4,1,81 min,0,0
tt0055614,west side story,1961,90247.0,7.5,8.6,9.3,,,4,4,153 min,18.0,10.0
tt0055617,when the clock strikes,1961,54.0,6.3,,,,,4,1,72 min,0,0
tt0055623,wild in the country,1961,1352.0,6.5,,5.0,,,4,2,114 min,0,0
tt0055625,wings of chance,1961,8.0,5.6,,,,,4,1,76 min,0,0
tt0055627,x-15,1961,494.0,5.9,,,,,4,2,107 min,0,0
tt0055631,you have to run fast,1961,34.0,5.9,,,,,4,2,73 min,0,0
tt0055632,the young doctors,1961,248.0,6.5,,,,,4,1,100 min,1.0,0
tt0055633,the young savages,1961,1893.0,6.9,,5.0,,,4,4,103 min,0,0
tt0179686,bomb in the high street,1961,14.0,6.8,,,,,4,1,60 min,0,0
tt0054727,carry on regardless,1961,1719.0,6.1,,,,,4,1,90 min,0,0
tt0054731,cash on demand,1961,1037.0,7.4,,,,,4,4,89 min,0,0
tt0057969,the court martial of major keller,1961,17.0,5.8,,,,,4,1,69 min,0,0
tt0054777,the curse of the werewolf,1961,4841.0,6.6,,5.0,,,4,1,93 min,0,1.0
tt0054790,the day the earth caught fire,1961,4257.0,7.1,,7.8,,,4,3,99 min,0,1.0
tt0054798,dentist on the job,1961,168.0,5.1,,,,,4,1,88 min,0,0
tt0054912,the devil's daffodil,1961,326.0,5.6,,,,,4,3,86 min,0,0
tt0054820,double bunk,1961,170.0,6.4,,,,,4,1,92 min,0,0
tt0054877,five golden hours,1961,168.0,5.6,,,,,4,1,90 min,0,0
tt0054879,flame in the streets,1961,217.0,6.6,,,,,4,1,93 min,0,0
tt0054897,freedom to die,1961,30.0,5.6,,,,,4,3,61 min,0,0
tt0054898,the frightened city,1961,389.0,6.2,,,,,4,2,97 min,0,0
tt0057085,fury at smugglers' bay,1961,147.0,5.8,,,,,4,1,82 min,0,0
tt0215801,girl on approval,1961,39.0,7.2,,,,,4,1,75 min,0,0
tt0054938,gorgo,1961,2889.0,5.6,,,,,4,7,78 min,0,0
tt0054943,the green helmet,1961,128.0,5.3,,,,,4,1,88 min,0,0
tt0054953,the guns of navarone,1961,42885.0,7.5,,9.5,,,4,4,158 min,3.0,12.0
tt0053903,the hellfire club,1961,226.0,5.2,,,,,4,1,90 min,0,0
tt0054968,the hellions,1961,64.0,7.2,,,,,4,3,86 min,0,0
tt0053913,highway to battle,1961,11.0,3.8,,,,,4,1,71 min,0,0
tt0054996,house of mystery,1961,98.0,6.6,,,,,4,1,56 min,0,0
tt0053942,the impersonator,1961,51.0,6.3,,,,,4,1,64 min,0,0
tt0056099,information received,1961,8.0,5.9,,,,,4,1,77 min,0,0
tt0055018,the innocents,1961,24540.0,7.8,,9.4,,,4,1,100 min,3.0,3.0
tt0055020,invasion quartet,1961,183.0,5.3,,,,,4,2,87 min,0,0
tt0055049,the kitchen,1961,27.0,7.6,,,,,4,1,76 min,0,0
tt0242622,lunch hour,1961,66.0,6.7,,,,,4,1,64 min,0,0
tt0244055,the man in the back seat,1961,84.0,7.1,,,,,4,2,57 min,0,0
tt0055156,a matter of who,1961,80.0,6.5,,,,,4,3,90 min,0,0
tt0055205,"murder, she said",1961,5785.0,7.4,,8.3,,,4,4,87 min,0,0
tt0055221,nearly a nasty accident,1961,53.0,6.9,,,,,4,1,86 min,0,0
tt0055231,the night we got the bird,1961,28.0,6.9,,,,,4,1,83 min,0,0
tt0055234,no love for johnnie,1961,297.0,7.4,,,,,4,1,110 min,1.0,1.0
tt0055235,no my darling daughter,1961,127.0,6.2,,,,,4,1,97 min,0,0
tt0199875,nothing barred,1961,8.0,6.4,,,,,4,1,83 min,0,0
tt0055280,part-time wife,1961,15.0,5.6,,,,,4,1,70 min,0,0
tt0055282,passport to china,1961,14.0,5.0,,,,,4,1,75 min,0,0
tt0055293,petticoat pirates,1961,54.0,5.0,,,,,4,1,87 min,0,0
tt0055305,pit of darkness,1961,62.0,6.1,,,,,4,2,76 min,0,0
tt0055348,the queen's guards,1961,65.0,6.8,,,,,4,1,110 min,0,0
tt0055360,the rebel,1961,105.0,7.1,,,,,1,3,6 min,0,0
tt0055369,return of a stranger,1961,23.0,4.9,,,,,4,2,63 min,0,0
tt0055422,the secret partner,1961,421.0,6.6,,,,,4,3,91 min,0,0
tt0274827,seven keys,1961,67.0,7.0,,,,,4,2,57 min,0,0
tt0055438,the shadow of the cat,1961,536.0,6.3,,,,,4,3,79 min,0,0
tt0054740,the singer not the song,1961,415.0,6.3,,,,,4,2,132 min,0,0
tt0055456,the snake woman,1961,188.0,5.1,,,,,4,1,68 min,0,0
tt0055459,"so evil, so young",1961,90.0,5.1,,,,,4,1,77 min,0,0
tt0055469,spare the rod,1961,80.0,6.6,,,,,4,1,93 min,0,0
tt0227572,strip tease murder,1961,16.0,4.7,,,,,4,2,66 min,0,0
tt0055506,a taste of honey,1961,4360.0,7.5,,8.9,,,4,1,101 min,8.0,5.0
tt0219347,the third alibi,1961,81.0,6.7,,,,,4,2,68 min,0,0
tt0055523,three on a spree,1961,15.0,6.0,,,,,4,1,83 min,0,0
tt0055556,"two living, one dead",1961,37.0,7.9,,,,,4,1,105 min,0,0
tt0186657,the unstoppable man,1961,9.0,6.3,,,,,4,2,68 min,0,0
tt0055597,victim,1961,4492.0,7.7,8.5,10.0,,,4,1,90 min,0,1.0
tt0055613,"watch it, sailor!",1961,29.0,5.8,,,,,4,1,81 min,0,0
tt0056683,a weekend with lulu,1961,158.0,5.9,,,,,4,1,89 min,0,0
tt0055615,what a whopper,1961,133.0,5.3,,,,,4,1,90 min,0,0
tt0055618,whistle down the wind,1961,2758.0,7.8,,10.0,,,4,2,99 min,1.0,1.0
tt0055624,the wind of change,1961,32.0,6.4,,,,,4,1,64 min,0,0
tt0055718,13 west street,1962,334.0,6.4,,,,,4,2,80 min,0,0
tt0055719,the 300 spartans,1962,6350.0,6.6,,,,,4,4,114 min,0,0
tt0057069,40 pounds of trouble,1962,691.0,6.5,,,,,4,1,106 min,0,2.0
tt0055728,advise & consent,1962,5720.0,7.8,,7.5,,,4,2,139 min,1.0,1.0
tt0055731,air patrol,1962,35.0,5.3,,,,,4,2,62 min,0,0
tt0055738,all fall down,1962,1525.0,6.9,,4.0,,,4,1,111 min,1.0,1.0
tt0055781,beauty and the beast,1962,216.0,4.6,,,,,4,4,77 min,0,0
tt0056355,the bellboy and the playgirls,1962,121.0,3.1,,,,,4,1,94 min,0,0
tt0055793,big red,1962,608.0,6.5,,,,,4,3,89 min,0,0
tt0055797,billy rose's jumbo,1962,1213.0,6.2,,,,,4,3,123 min,0,8.0
tt0055798,birdman of alcatraz,1962,14966.0,7.8,7.6,8.6,,,4,3,147 min,4.0,8.0
tt0056871,black gold,1962,65.0,5.5,,,,,4,1,98 min,0,0
tt0055807,bon voyage!,1962,499.0,5.8,,,,,4,5,130 min,0,0
tt0055809,boys' night out,1962,1490.0,6.7,,,,,4,1,115 min,0,0
tt0052646,the brain that wouldn't die,1962,5672.0,4.3,,3.8,,,4,2,82 min,0,0
tt0055811,the broken land,1962,235.0,5.1,,,,,4,1,60 min,0,0
tt0055813,brushfire,1962,19.0,7.7,,,,,4,2,80 min,0,0
tt0055814,buddies thicker than water,1962,221.0,5.4,,,,,1,3,9 min,0,0
tt0055819,the cabinet of caligari,1962,709.0,5.8,,,,,4,2,106 min,1.0,0
tt0055824,cape fear,1962,24548.0,7.7,7.6,10.0,,,4,2,106 min,0,0
tt0055829,carmen get it!,1962,184.0,4.9,,,,,1,3,8 min,0,0
tt0055830,carnival of souls,1962,18274.0,7.1,,8.6,,,4,2,78 min,0,0
tt0055841,the chapman report,1962,655.0,5.6,,,,,4,2,125 min,0,0
tt0055864,confessions of an opium eater,1962,461.0,6.5,,,,,4,3,85 min,0,0
tt0055868,convicts 4,1962,324.0,6.5,,,,,4,3,105 min,0,0
tt0055870,the couch,1962,89.0,6.4,,,,,4,2,100 min,0,0
tt0055871,the counterfeit traitor,1962,2142.0,7.6,,,,,4,3,140 min,0,0
tt0055872,the creation of the humanoids,1962,671.0,5.8,,,,,4,1,75 min,0,0
tt0055892,david and lisa,1962,2328.0,7.3,,8.3,,,4,1,95 min,5.0,5.0
tt0055895,days of wine and roses,1962,10683.0,7.9,7.4,10.0,,,4,1,117 min,9.0,13.0
tt0204245,deadly duo,1962,80.0,5.7,,,,,4,1,70 min,0,0
tt0055922,don't knock the twist,1962,186.0,5.0,,,,,4,1,86 min,0,0
tt0055963,escape from zahrain,1962,520.0,6.1,,,,,4,3,93 min,1.0,0
tt0055972,experiment in terror,1962,3867.0,7.3,,10.0,,,4,3,123 min,0,0
tt0055985,the firebrand,1962,11.0,6.5,,,,,4,1,61 min,0,0
tt0055987,five finger exercise,1962,162.0,6.8,,,,,4,1,109 min,0,0
tt0056957,five miles to midnight,1962,736.0,6.4,,1.7,,,4,2,110 min,0,0
tt0055988,five weeks in a balloon,1962,1028.0,5.8,,,,,4,6,101 min,0,0
tt0055992,follow that dream,1962,2081.0,6.6,,,,,4,3,109 min,0,0
tt0054890,four horsemen of the apocalypse,1962,1750.0,6.7,,,,,4,2,153 min,0,0
tt0057093,gay purr-ee,1962,1511.0,6.9,,8.0,,,4,4,85 min,0,0
tt0056016,geronimo,1962,914.0,5.9,,8.0,,,4,4,101 min,0,0
tt0056017,gigot,1962,1059.0,7.2,,,,,4,1,104 min,0,1.0
tt0056021,a girl named tamiko,1962,110.0,5.8,,,,,4,1,110 min,0,0
tt0056023,girls! girls! girls!,1962,2485.0,5.7,,3.3,,,4,2,106 min,0,2.0
tt0056048,gypsy,1962,5093.0,7.2,,6.4,,,4,4,143 min,1.0,10.0
tt0056055,hand of death,1962,246.0,4.5,,,,,4,2,60 min,0,0
tt0056056,hands of a stranger,1962,521.0,5.1,,,,,4,1,85 min,0,0
tt0056059,hatari!,1962,11026.0,7.2,,6.7,,,4,4,157 min,0,2.0
tt0056060,heaven and earth magic,1962,516.0,5.5,,,,,1,1,66 min,0,0
tt0056062,hell is for heroes,1962,6045.0,7.0,7.6,8.3,,,4,2,90 min,0,0
tt0056063,hemingway's adventures of a young man,1962,422.0,6.4,,,,,4,3,145 min,0,1.0
tt0056065,hero's island,1962,225.0,5.5,,,,,4,3,94 min,0,0
tt0056068,high steaks,1962,226.0,4.5,,,,,1,3,7 min,0,0
tt0056072,hitler,1962,261.0,5.7,,,,,4,3,107 min,1.0,0
tt0056079,the horizontal lieutenant,1962,293.0,6.0,,,,,4,3,90 min,0,0
tt0056082,house of women,1962,192.0,6.2,,,,,4,2,85 min,0,0
tt0056085,how the west was won,1962,17325.0,7.1,5.6,8.6,,,4,1,164 min,7.0,5.0
tt0056093,if a man answers,1962,884.0,7.0,,,,,4,2,102 min,0,1.0
tt0056095,in search of the castaways,1962,2539.0,6.7,,,,,4,3,98 min,0,2.0
tt0056098,incident in an alley,1962,88.0,5.8,,,,,4,2,83 min,0,0
tt0056101,the interns,1962,283.0,6.6,,,,,4,1,120 min,0,1.0
tt0055019,the intruder,1962,2439.0,7.6,,,,,4,1,84 min,0,0
tt0128274,invasion of the star creatures,1962,556.0,3.0,,,,,4,2,70 min,0,0
tt0056089,i thank a fool,1962,248.0,6.3,,,,,4,1,100 min,0,0
tt0056109,it happened in athens,1962,183.0,5.6,,,,,4,2,100 min,0,0
tt0056110,it's only money,1962,721.0,6.5,,,,,4,2,83 min,0,0
tt0056112,jack the giant killer,1962,2037.0,6.4,,,,,4,3,94 min,0,1.0
tt0056117,jessica,1962,213.0,5.6,,,,,4,3,112 min,0,0
tt0056118,the jet cage,1962,128.0,6.4,,,,,2,3,6 min,0,0
tt0056127,journey to the seventh planet,1962,1354.0,4.8,,,,,4,5,77 min,0,0
tt0056138,kid galahad,1962,2242.0,6.2,,4.0,,,4,3,95 min,0,0
tt0056172,lawrence of arabia,1962,251082.0,8.3,10.0,9.8,,,4,5,228 min,23.0,14.0
tt0056183,light in the piazza,1962,1346.0,6.9,,,,,4,2,102 min,0,0
tt0056186,the lion,1962,467.0,6.5,,,,,4,3,96 min,0,0
tt0056193,lolita,1962,86397.0,7.6,7.9,9.3,,,4,3,153 min,2.0,8.0
tt0056195,lonely are the brave,1962,7325.0,7.6,,9.2,,,4,2,107 min,1.0,1.0
tt0056196,long day's journey into night,1962,4068.0,7.7,,9.4,,,4,1,174 min,5.0,4.0
tt0056197,the longest day,1962,50018.0,7.8,7.5,8.7,,,4,4,178 min,6.0,6.0
tt0056211,the magic sword,1962,1855.0,4.6,,2.9,,,4,3,80 min,0,0
tt0056212,the main attraction,1962,101.0,5.0,,,,,4,1,90 min,0,0
tt0056217,the man who shot liberty valance,1962,64264.0,8.1,9.4,9.3,,,4,2,123 min,4.0,2.0
tt0056218,the manchurian candidate,1962,68469.0,7.9,9.4,9.6,,,4,2,126 min,5.0,6.0
tt0056233,mermaids of tiburon,1962,110.0,5.7,,,,,4,1,76 min,0,0
tt0056234,merrill's marauders,1962,1889.0,6.6,,,,,4,3,98 min,0,0
tt0056241,the miracle worker,1962,14969.0,8.1,8.3,10.0,,,4,2,106 min,9.0,11.0
tt0123179,mister magoo's christmas carol,1962,2309.0,7.7,,,,,4,6,53 min,0,0
tt0056249,moon pilot,1962,329.0,5.6,,,,,4,3,98 min,0,0
tt0056252,mouse into space,1962,223.0,4.7,,,,,1,3,7 min,0,0
tt0056262,the music man,1962,15159.0,7.7,,9.4,,,4,4,151 min,5.0,12.0
tt0056264,mutiny on the bounty,1962,13851.0,7.3,,6.8,,,4,4,178 min,3.0,6.0
tt0056267,my geisha,1962,1214.0,6.6,,,,,4,3,119 min,0,0
tt0056278,night of evil ,1962,32.0,5.5,,,,,4,1,88 min,0,0
tt0056283,no man is an island,1962,374.0,7.0,,,,,4,2,114 min,0,0
tt0056289,the notorious landlady,1962,1602.0,6.8,,,,,4,2,123 min,0,1.0
tt0056296,the nun and the sergeant,1962,67.0,5.0,,,,,4,2,74 min,0,0
tt0056308,only two can play,1962,876.0,6.8,,,,,4,2,106 min,1.0,0
tt0056331,panic in year zero!,1962,3416.0,6.7,,6.7,,,4,4,93 min,0,0
tt0055274,paradise alley,1962,37.0,6.9,,,,,4,1,85 min,0,0
tt0056341,period of adjustment,1962,977.0,6.4,,6.7,,,4,2,112 min,0,4.0
tt0056346,phaedra,1962,1222.0,7.1,,,,,4,1,115 min,1.0,3.0
tt0056349,the pigeon that took rome,1962,301.0,6.0,,,,,4,2,103 min,1.0,4.0
tt0056358,pontius pilate,1962,142.0,5.3,,,,,4,1,100 min,0,0
tt0056368,premature burial,1962,3204.0,6.6,,5.6,,,4,4,81 min,1.0,0
tt0056370,pressure point,1962,1156.0,7.1,,,,,4,1,91 min,0,0
tt0050261,red nightmare,1962,187.0,5.5,,,,,4,2,29 min,0,0
tt0056406,requiem for a heavyweight,1962,3659.0,7.8,,9.2,,,4,2,95 min,1.0,2.0
tt0056412,ride the high country,1962,11258.0,7.5,,9.3,,,4,2,94 min,2.0,1.0
tt0056413,rider on a dead horse,1962,61.0,5.1,,,,,4,1,72 min,0,0
tt0056417,the road to hong kong,1962,2299.0,6.6,,,,,4,3,91 min,0,0
tt0056424,rome adventure,1962,981.0,6.5,,,,,4,2,119 min,0,0
tt0056435,safe at home!,1962,278.0,5.3,,,,,4,3,84 min,0,0
tt0056438,saintly sinners,1962,50.0,5.0,,,,,4,2,77 min,0,0
tt0056440,samar,1962,41.0,6.2,,,,,4,1,89 min,1.0,0
tt0138075,satan in high heels,1962,202.0,6.3,,,,,4,1,90 min,0,0
tt0056447,satan never sleeps,1962,485.0,6.1,,,,,4,3,125 min,0,0
tt0056460,secret file hollywood,1962,54.0,4.3,,,,,4,1,85 min,0,0
tt0056470,sergeants 3,1962,1019.0,6.1,,,,,4,2,112 min,0,1.0
tt0056496,six black horses,1962,489.0,6.6,,,,,4,3,80 min,0,0
tt0056504,sodom and gomorrah,1962,1364.0,5.7,,5.0,,,4,3,154 min,0,1.0
tt0056516,the spiral road,1962,403.0,6.3,,,,,4,3,139 min,1.0,0
tt0056522,stagecoach to dancers' rock,1962,34.0,5.5,,,,,4,1,72 min,0,0
tt0055478,stark fear,1962,141.0,5.4,,,,,4,2,86 min,0,0
tt0056526,state fair,1962,939.0,6.0,,1.1,,,4,2,118 min,1.0,2.0
tt0056541,sweet bird of youth,1962,6044.0,7.4,,7.5,,,4,1,120 min,2.0,7.0
tt0056545,a symposium on popular songs,1962,232.0,6.8,,,,,4,5,19 min,0,0
tt0056552,tales of terror,1962,5839.0,6.9,6.8,7.1,,,4,4,89 min,0,2.0
tt0056556,taras bulba,1962,3372.0,6.4,,,,,4,5,122 min,0,2.0
tt0056560,tarzan goes to india,1962,423.0,5.5,,,,,4,2,88 min,0,0
tt0056566,tender is the night,1962,589.0,6.0,,,,,4,1,142 min,1.0,0
tt0056575,that touch of mink,1962,8010.0,6.7,,7.8,,,4,2,99 min,6.0,2.0
tt0056579,the three stooges meet hercules,1962,885.0,6.4,,,,,4,2,89 min,0,0
tt0056580,the three stooges in orbit,1962,770.0,5.9,,,,,4,2,90 min,0,0
tt0056592,to kill a mockingbird,1962,279010.0,8.3,8.8,9.2,,,4,2,129 min,10.0,16.0
tt0153167,tonight for sure,1962,132.0,3.2,,,,,4,2,69 min,1.0,0
tt0056606,tower of london,1962,1730.0,6.4,,,,,4,4,79 min,0,0
tt0056611,trauma,1962,78.0,5.3,,,,,4,1,93 min,0,0
tt0057427,the trial,1962,17602.0,7.8,,8.5,,,4,3,119 min,1.0,0
tt0056626,two for the seesaw,1962,1426.0,6.7,,5.0,,,4,2,119 min,0,2.0
tt0056624,two tickets to paris,1962,29.0,6.6,,,,,4,2,90 min,0,0
tt0056625,two weeks in another town,1962,1818.0,6.5,,8.9,,,4,1,107 min,0,0
tt0056637,the underwater city,1962,105.0,4.6,,,,,4,1,78 min,0,0
tt0056668,a view from the bridge,1962,314.0,7.2,,,,,4,1,110 min,1.0,0
tt0056671,walk on the wild side,1962,1699.0,6.7,,,,,4,2,114 min,0,0
tt0056675,war hunt,1962,738.0,6.3,,,,,4,2,83 min,2.0,1.0
tt0056676,the war lover,1962,1539.0,6.6,,,,,4,3,105 min,0,0
tt0056687,what ever happened to baby jane?,1962,46628.0,8.1,7.5,9.2,,,4,3,134 min,2.0,11.0
tt0056689,when the girls take over,1962,45.0,3.5,,,,,4,1,80 min,0,0
tt0056691,who's got the action?,1962,264.0,5.8,,,,,4,1,93 min,0,0
tt0056693,wild guitar,1962,636.0,3.7,,,,,4,3,92 min,0,0
tt0056695,the wild westerners,1962,113.0,5.0,,,,,4,3,70 min,0,0
tt0056700,the wonderful world of the brothers grimm,1962,1339.0,6.4,,,,,4,9,135 min,1.0,7.0
tt0056703,the world's greatest sinner,1962,666.0,6.6,,,,,4,1,77 min,0,0
tt0056710,young guns of texas,1962,171.0,4.9,,,,,4,1,78 min,0,0
tt0056725,zotz!,1962,702.0,5.9,,,,,4,2,87 min,0,0
tt0054614,all night long,1962,875.0,7.0,,,,,4,2,91 min,0,0
tt0056317,othello,1962,6.0,6.8,,,,,4,2,N/A,0,0
tt0166075,ambush in leopard street,1962,68.0,4.6,,,,,4,1,60 min,0,0
tt0055796,billy budd,1962,3709.0,7.8,,9.0,,,4,3,123 min,2.0,7.0
tt0056356,the boys,1962,785.0,7.1,,,,,4,3,106 min,3.0,1.0
tt0056601,the brain,1962,189.0,5.2,,,,,4,3,83 min,0,0
tt0055831,carry on cruising,1962,2257.0,6.1,,,,,4,2,89 min,0,0
tt0055875,crooks anonymous,1962,436.0,6.2,,,,,4,2,88 min,0,0
tt0055896,dead man's evidence,1962,74.0,5.1,,,,,4,1,67 min,0,0
tt0054806,the devil's agent,1962,46.0,6.9,,,,,4,2,77 min,0,0
tt0238165,dilemma,1962,81.0,6.6,,,,,4,1,N/A,0,0
tt0055928,dr. no,1962,137389.0,7.3,7.8,9.5,,,4,3,110 min,1.0,4.0
tt0206692,don't talk to strange men,1962,163.0,6.9,,,,,4,2,65 min,0,0
tt0055955,emergency,1962,48.0,5.4,,,,,4,1,63 min,0,0
tt0056032,go to blazes,1962,114.0,5.7,,,,,4,1,80 min,0,0
tt0056044,guns of darkness,1962,134.0,6.2,,,,,4,1,102 min,0,0
tt0055015,in the doghouse,1962,67.0,6.7,,,,,4,2,95 min,0,0
tt0056121,jigsaw,1962,645.0,7.2,,,,,4,3,97 min,0,0
tt0056139,kill or cure,1962,111.0,6.0,,,,,4,2,88 min,0,0
tt0056141,a kind of loving,1962,1389.0,7.4,,10.0,,0.0,4,2,112 min,1.0,0
tt0057239,the l-shaped room,1962,1595.0,7.3,,6.7,,,4,2,126 min,3.0,5.0
tt0056189,"live now, pay later",1962,60.0,7.4,,,,,4,1,104 min,0,0
tt0056194,the loneliness of the long distance runner,1962,7162.0,7.6,,7.3,,,4,2,104 min,4.0,2.0
tt0056229,masters of venus,1962,20.0,6.2,,,,,4,2,112 min,0,0
tt0056243,mix me a person,1962,94.0,6.7,,,,,4,2,116 min,0,0
tt0056280,night of the prowler,1962,53.0,4.8,,,,,4,2,60 min,0,0
tt0056307,on the beat,1962,776.0,6.9,,,,,4,1,106 min,0,0
tt0056311,operation snatch,1962,39.0,6.7,,,,,4,2,83 min,0,0
tt0313440,our man in the caribbean,1962,6.0,5.5,,,,,4,2,85 min,0,0
tt0056325,a pair of briefs,1962,99.0,6.1,,,,,4,1,90 min,0,0
tt0056335,the password is courage,1962,1042.0,6.8,,,,,4,3,116 min,0,0
tt0056347,the phantom of the opera,1962,2560.0,6.4,,,,,4,5,84 min,0,1.0
tt0056350,the pirates of blood river,1962,791.0,6.0,,,,,4,5,87 min,0,0
tt0056353,play it cool,1962,99.0,6.6,,,,,4,2,82 min,0,0
tt0056363,postman's knock,1962,162.0,5.6,,,,,4,1,88 min,0,0
tt0056364,the pot carriers,1962,16.0,6.1,,,,,4,2,84 min,0,0
tt0056376,private potter,1962,131.0,6.1,,,,,4,2,89 min,0,0
tt0056377,a prize of arms,1962,223.0,6.7,,,,,4,2,105 min,0,0
tt0056387,the quare fellow,1962,288.0,6.7,,,,,4,2,85 min,0,0
tt0056397,reach for glory,1962,64.0,7.6,,,,,4,2,86 min,2.0,0
tt0056469,serena,1962,105.0,6.4,,,,,4,3,60 min,0,0
tt1729224,solo for sparrow,1962,62.0,6.5,,,,,4,3,56 min,0,0
tt0056509,some people,1962,202.0,6.2,,,,,4,2,93 min,0,0
tt0056515,the spanish sword,1962,29.0,3.6,,,,,4,1,62 min,0,0
tt0056527,stork talk,1962,7.0,4.9,,,,,4,1,85 min,0,0
tt0056530,stranglehold,1962,20.0,4.8,,,,,4,2,73 min,0,0
tt0055504,tarnished heroes,1962,19.0,4.3,,,,,4,1,75 min,0,0
tt0056568,term of trial,1962,571.0,7.1,,,,,4,1,130 min,1.0,1.0
tt0055522,three spare wives,1962,9.0,5.9,,,,,4,1,70 min,0,0
tt0056583,tiara tahiti,1962,190.0,5.8,,,,,4,2,100 min,0,0
tt0055916,trial and error,1962,404.0,6.4,,,,,4,2,76 min,0,0
tt0056621,twice round the daffodils,1962,173.0,6.0,,,,,4,1,89 min,0,0
tt0055559,two and two make six,1962,35.0,6.7,,,,,4,2,89 min,0,0
